"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Dave Roberts","Padres","33","29","23","34","11","11","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","34","12","16","53","69","79.4 %","17.7 %","2.9 %","47.1 %","29.4 %","23.5 %","670"
"Pablo Ozuna","White Sox","30","19","19","22","9","9","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","22","9","6","30","36","27.3 %","18.2 %","54.6 %","36.4 %","36.4 %","27.3 %","1469"
"David Eckstein","Cardinals","30","20","13","21","6","6","0","0","0","0","2","0","8","0","0","0","0","0","0","0","0","21","7","18","35","53","61.9 %","23.8 %","14.3 %","38.1 %","47.6 %","14.3 %","10"
"Jeremy Reed","Mariners","24","15","13","17","6","6","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","17","7","4","22","26","29.4 %","29.4 %","41.2 %","23.5 %","41.2 %","35.3 %","4730"
"Alex Gonzalez","Marlins","28","11","7","11","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","11","3","3","18","21","72.7 %","18.2 %","9.1 %","45.5 %","54.6 %","0.0 %","520"
"Julio Lugo","Devil Rays","29","17","14","17","6","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","17","6","13","22","35","47.1 %","5.9 %","47.1 %","17.7 %","41.2 %","41.2 %","565"
"Abraham Nunez","Cardinals","29","14","7","16","3","3","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","16","3","4","20","24","43.8 %","12.5 %","43.8 %","37.5 %","37.5 %","25.0 %","1420"
"Adam Everett","Astros","28","15","7","15","3","3","0","0","0","0","2","0","8","0","0","0","0","0","0","0","0","15","3","2","17","19","20.0 %","73.3 %","6.7 %","20.0 %","80.0 %","0.0 %","1430"
"Reed Johnson","Blue Jays","28","9","7","9","3","3","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","9","3","2","9","11","33.3 %","44.4 %","22.2 %","11.1 %","55.6 %","33.3 %","1702"
"Bubba Crosby","Yankees","28","7","7","8","3","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","8","3","4","9","13","37.5 %","12.5 %","50.0 %","37.5 %","37.5 %","25.0 %","1722"
"Juan Pierre","Marlins","27","56","61","71","26","26","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","71","29","30","92","122","15.5 %","38.0 %","46.5 %","45.1 %","26.8 %","28.2 %","443"
"Jose Molina","Angels","30","9","5","9","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","2","1","10","11","55.6 %","22.2 %","22.2 %","33.3 %","55.6 %","11.1 %","25"
"Tony Womack","Yankees","35","17","10","17","4","4","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","17","4","15","24","39","11.8 %","17.7 %","70.6 %","76.5 %","23.5 %","0.0 %","78"
"Johnny Damon","Red Sox","31","5","5","5","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","2","9","11","80.0 %","20.0 %","0.0 %","40.0 %","20.0 %","40.0 %","185"
"Willie Harris","White Sox","27","8","5","9","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","4","4","13","17","66.7 %","11.1 %","22.2 %","55.6 %","33.3 %","11.1 %","236"
"Corey Patterson","Cubs","25","30","25","30","10","10","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","30","13","2","33","35","53.3 %","16.7 %","30.0 %","23.3 %","56.7 %","20.0 %","300"
"Milton Bradley","Dodgers","27","8","5","8","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","2","1","9","10","0.0 %","25.0 %","75.0 %","12.5 %","62.5 %","25.0 %","369"
"Jack Wilson","Pirates","27","24","15","26","6","6","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","26","7","8","36","44","38.5 %","46.2 %","15.4 %","46.2 %","42.3 %","11.5 %","1017"
"Kirk Rueter","Giants","34","8","5","11","2","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","11","3","5","15","20","72.7 %","27.3 %","0.0 %","27.3 %","54.6 %","18.2 %","1128"
"Chris Burke","Astros","25","12","5","14","2","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","14","3","4","18","22","28.6 %","35.7 %","35.7 %","28.6 %","71.4 %","0.0 %","2164"
"Jason Repko","Dodgers","24","12","10","12","4","4","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","12","4","5","18","23","33.3 %","25.0 %","41.7 %","33.3 %","50.0 %","16.7 %","2628"
"Ruben Gotay","Royals","22","9","5","9","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","3","1","10","11","11.1 %","33.3 %","55.6 %","55.6 %","33.3 %","11.1 %","3417"
"Russ Adams","Blue Jays","24","8","5","8","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","2","1","10","11","12.5 %","50.0 %","37.5 %","62.5 %","25.0 %","12.5 %","4519"
"Damian Jackson","Padres","31","11","8","11","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","11","3","6","19","25","36.4 %","36.4 %","27.3 %","45.5 %","54.6 %","0.0 %","471"
"Cesar Izturis","Dodgers","25","12","8","12","3","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","12","3","3","16","19","33.3 %","16.7 %","50.0 %","50.0 %","33.3 %","16.7 %","656"
"Ryan Langerhans","Braves","25","8","6","8","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","3","3","10","13","75.0 %","25.0 %","0.0 %","37.5 %","25.0 %","37.5 %","98"
"Juan Castro","Twins","33","15","6","15","2","2","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0","15","3","3","21","24","40.0 %","6.7 %","53.3 %","46.7 %","40.0 %","13.3 %","315"
"Larry Walker","Cardinals","38","3","3","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","1","0","4","4","0.0 %","33.3 %","66.7 %","33.3 %","33.3 %","33.3 %","455"
"Angel Berroa","Royals","27","12","3","13","1","1","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","13","1","3","18","21","15.4 %","69.2 %","15.4 %","46.2 %","46.2 %","7.7 %","591"
"Neifi Perez","Cubs","32","33","24","35","8","8","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","35","9","12","49","61","34.3 %","14.3 %","51.4 %","37.1 %","31.4 %","31.4 %","620"
"Orlando Cabrera","Angels","30","7","3","7","1","1","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","7","2","3","10","13","28.6 %","42.9 %","28.6 %","28.6 %","57.1 %","14.3 %","766"
"Nick Johnson","Nationals","26","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","3","3","0.0 %","0.0 %","100.0 %","33.3 %","66.7 %","0.0 %","828"
"Mark Mulder","Cardinals","27","4","3","4","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","4","1","0","5","5","0.0 %","25.0 %","75.0 %","50.0 %","25.0 %","25.0 %","932"
"Sean Burroughs","Padres","24","5","3","6","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","2","3","8","11","16.7 %","16.7 %","66.7 %","83.3 %","16.7 %","0.0 %","1021"
"Jeff Cirillo","Brewers","35","9","3","10","1","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","10","1","4","13","17","30.0 %","0.0 %","70.0 %","20.0 %","60.0 %","20.0 %","1073"
"Carlos Guillen","Tigers","29","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","4","4","0.0 %","33.3 %","66.7 %","33.3 %","66.7 %","0.0 %","1079"
"Jason Tyner","Twins","28","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","6","8","66.7 %","0.0 %","33.3 %","33.3 %","33.3 %","33.3 %","1232"
"Felipe Lopez","Reds","25","8","6","9","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9","2","1","13","14","44.4 %","55.6 %","0.0 %","44.4 %","44.4 %","11.1 %","1311"
"Brady Clark","Brewers","32","11","3","11","1","1","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","11","1","3","12","15","27.3 %","36.4 %","36.4 %","36.4 %","45.5 %","18.2 %","1398"
"Marco Scutaro","Athletics","29","7","3","7","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","7","2","4","9","13","71.4 %","14.3 %","14.3 %","28.6 %","57.1 %","14.3 %","1555"
"Antonio Perez","Dodgers","25","4","3","4","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","1","0","4","4","0.0 %","50.0 %","50.0 %","25.0 %","50.0 %","25.0 %","1708"
"David Newhan","Orioles","31","7","3","8","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","8","2","3","10","13","25.0 %","50.0 %","25.0 %","50.0 %","37.5 %","12.5 %","2009"
"Jose Reyes","Mets","22","29","25","29","8","8","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","29","9","13","40","53","41.4 %","34.5 %","24.1 %","55.2 %","34.5 %","10.3 %","1736"
"Chone Figgins","Angels","27","28","19","28","6","6","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","28","7","19","39","58","32.1 %","14.3 %","53.6 %","28.6 %","53.6 %","17.9 %","1580"
"Rafael Furcal","Braves","27","40","36","41","11","11","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","41","12","10","53","63","31.7 %","29.3 %","39.0 %","34.2 %","41.5 %","24.4 %","88"
"Nook Logan","Tigers","25","38","33","45","10","10","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","45","11","12","57","69","44.4 %","33.3 %","22.2 %","46.7 %","46.7 %","6.7 %","2076"
"Craig Counsell","Diamondbacks","34","11","10","12","3","3","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","12","4","6","17","23","58.3 %","16.7 %","25.0 %","41.7 %","25.0 %","33.3 %","52"
"Brian Roberts","Orioles","27","12","7","12","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","12","3","1","20","21","25.0 %","8.3 %","66.7 %","33.3 %","41.7 %","25.0 %","166"
"Aaron Rowand","White Sox","27","12","7","12","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","12","2","1","12","13","41.7 %","33.3 %","25.0 %","50.0 %","50.0 %","0.0 %","254"
"Cristian Guzman","Nationals","27","15","7","15","2","2","0","0","0","0","0","0","8","1","0","0","0","0","0","0","0","15","3","3","22","25","80.0 %","13.3 %","6.7 %","40.0 %","53.3 %","6.7 %","728"
"Brad Wilkerson","Nationals","28","10","7","10","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","10","2","2","13","15","50.0 %","10.0 %","40.0 %","10.0 %","50.0 %","40.0 %","804"
"Joe McEwing","Royals","32","12","7","12","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","12","2","3","14","17","16.7 %","41.7 %","41.7 %","41.7 %","50.0 %","8.3 %","887"
"Jeff DaVanon","Angels","31","10","7","10","2","2","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","10","2","4","14","18","50.0 %","40.0 %","10.0 %","10.0 %","60.0 %","30.0 %","1440"
"Royce Clayton","Diamondbacks","35","24","15","25","4","4","0","0","0","0","1","0","10","1","0","0","0","0","0","0","0","25","4","9","32","41","32.0 %","24.0 %","44.0 %","32.0 %","52.0 %","16.0 %","226"
"Carlos Zambrano","Cubs","24","6","4","8","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","1","3","14","17","50.0 %","12.5 %","37.5 %","75.0 %","25.0 %","0.0 %","305"
"Ronnie Belliard","Indians","30","12","4","12","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","12","1","2","16","18","41.7 %","8.3 %","50.0 %","58.3 %","16.7 %","25.0 %","677"
"Doug Mientkiewicz","Mets","31","6","4","6","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","1","1","6","7","0.0 %","0.0 %","100.0 %","33.3 %","50.0 %","16.7 %","741"
"Ryan Freel","Reds","29","10","8","11","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","11","2","8","18","26","36.4 %","45.5 %","18.2 %","63.6 %","27.3 %","9.1 %","1207"
"Esteban Loaiza","Nationals","33","10","4","10","1","1","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","10","1","1","13","14","40.0 %","20.0 %","40.0 %","30.0 %","60.0 %","10.0 %","1310"
"Mark Loretta","Padres","33","6","4","6","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","6","1","2","7","9","33.3 %","50.0 %","16.7 %","33.3 %","66.7 %","0.0 %","1383"
"Aaron Cook","Rockies","26","8","4","9","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","1","2","14","16","44.4 %","33.3 %","22.2 %","66.7 %","33.3 %","0.0 %","1571"
"Dontrelle Willis","Marlins","23","7","4","8","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","2","2","12","14","12.5 %","37.5 %","50.0 %","62.5 %","25.0 %","12.5 %","1703"
"Brandon Watson","Nationals","23","6","4","8","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","1","9","12","21","25.0 %","37.5 %","37.5 %","62.5 %","25.0 %","12.5 %","2146"
"Grady Sizemore","Indians","22","9","4","9","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","1","6","13","19","11.1 %","44.4 %","44.4 %","55.6 %","44.4 %","0.0 %","2197"
"Pete Orr","Braves","26","9","4","9","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","9","1","0","13","13","44.4 %","33.3 %","22.2 %","55.6 %","22.2 %","22.2 %","2748"
"J.J. Hardy","Brewers","22","12","4","12","1","1","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","12","1","10","19","29","41.7 %","41.7 %","16.7 %","25.0 %","66.7 %","8.3 %","3797"
"Jimmy Rollins","Phillies","26","15","13","15","3","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","15","3","3","19","22","26.7 %","40.0 %","33.3 %","20.0 %","46.7 %","33.3 %","971"
"Marcus Giles","Braves","27","9","5","9","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","1","3","9","12","11.1 %","44.4 %","44.4 %","11.1 %","55.6 %","33.3 %","89"
"Brad Ausmus","Astros","36","11","5","12","1","1","0","0","0","0","4","0","7","0","0","0","0","0","0","0","0","12","2","4","17","21","25.0 %","50.0 %","25.0 %","25.0 %","66.7 %","8.3 %","546"
"Endy Chavez","- - -","27","11","5","12","1","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","12","1","4","17","21","33.3 %","41.7 %","25.0 %","41.7 %","41.7 %","16.7 %","768"
"Willie Bloomquist","Mariners","27","9","5","9","1","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","9","1","2","13","15","33.3 %","44.4 %","22.2 %","66.7 %","22.2 %","11.1 %","1066"
"Victor Zambrano","Mets","29","9","5","10","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","1","1","12","13","40.0 %","40.0 %","20.0 %","20.0 %","80.0 %","0.0 %","1237"
"Lew Ford","Twins","28","7","5","7","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","7","2","0","8","8","42.9 %","42.9 %","14.3 %","57.1 %","42.9 %","0.0 %","1724"
"David DeJesus","Royals","25","10","5","10","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","1","3","14","17","60.0 %","40.0 %","0.0 %","50.0 %","40.0 %","10.0 %","1825"
"Aaron Miles","Rockies","28","19","10","20","2","2","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","20","2","5","22","27","40.0 %","30.0 %","30.0 %","55.0 %","35.0 %","10.0 %","1844"
"Andres Blanco","Royals","21","8","5","9","1","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","9","2","1","11","12","55.6 %","11.1 %","33.3 %","11.1 %","66.7 %","22.2 %","1907"
"Ramon Ortiz","Reds","32","10","6","12","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","12","1","6","19","25","25.0 %","41.7 %","33.3 %","41.7 %","58.3 %","0.0 %","27"
"Kaz Matsui","Mets","29","11","6","11","1","1","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","11","1","2","16","18","9.1 %","63.6 %","27.3 %","72.7 %","18.2 %","9.1 %","1854"
"Wilson Valdez","Mariners","27","12","12","13","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","13","2","5","17","22","23.1 %","0.0 %","76.9 %","30.8 %","61.5 %","7.7 %","1863"
"Joey Gathright","Devil Rays","24","14","13","16","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","16","3","7","22","29","43.8 %","43.8 %","12.5 %","31.3 %","50.0 %","18.8 %","3913"
"Jamey Carroll","Nationals","31","16","7","17","1","1","0","0","0","0","1","0","10","0","0","0","0","0","0","0","0","17","1","8","29","37","5.9 %","47.1 %","47.1 %","23.5 %","47.1 %","29.4 %","1591"
"Al Levine","Giants","37","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","20"
"Bengie Molina","Angels","30","5","0","5","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","5","0","4","5","9","40.0 %","0.0 %","60.0 %","40.0 %","40.0 %","20.0 %","24"
"Julio Ramirez","Giants","27","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","31"
"Aaron Sele","Mariners","35","1","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","7","7","0.0 %","66.7 %","33.3 %","33.3 %","66.7 %","0.0 %","34"
"Rod Barajas","Rangers","29","4","0","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","4","0","0","6","6","25.0 %","75.0 %","0.0 %","50.0 %","50.0 %","0.0 %","45"
"Alex Cintron","Diamondbacks","26","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","1","5","6","33.3 %","33.3 %","33.3 %","66.7 %","33.3 %","0.0 %","50"
"Steve Finley","Angels","40","5","4","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","3","8","11","60.0 %","20.0 %","20.0 %","0.0 %","80.0 %","20.0 %","54"
"Jose Guillen","Nationals","29","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","4","5","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","57"
"Rick Helling","Brewers","34","2","1","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","0","0","4","4","0.0 %","100.0 %","0.0 %","50.0 %","50.0 %","0.0 %","58"
"Byung-Hyun Kim","Rockies","26","5","2","6","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","6","0","6","10","16","33.3 %","33.3 %","33.3 %","33.3 %","66.7 %","0.0 %","61"
"Damian Miller","Brewers","35","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","1","0","3","3","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","65"
"John Patterson","Nationals","27","7","1","9","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","9","0","3","15","18","11.1 %","33.3 %","55.6 %","88.9 %","11.1 %","0.0 %","71"
"Junior Spivey","Brewers","30","3","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","1","3","4","33.3 %","33.3 %","33.3 %","33.3 %","66.7 %","0.0 %","74"
"Henry Blanco","Cubs","33","4","0","4","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","4","0","1","5","6","25.0 %","75.0 %","0.0 %","50.0 %","50.0 %","0.0 %","81"
"Vinny Castilla","Nationals","37","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","2","3","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","50.0 %","84"
"Tom Glavine","Mets","39","5","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","1","5","6","0.0 %","40.0 %","60.0 %","40.0 %","60.0 %","0.0 %","90"
"Greg Maddux","Cubs","39","9","3","10","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","10","0","3","13","16","30.0 %","40.0 %","30.0 %","30.0 %","60.0 %","10.0 %","104"
"Jason Marquis","Cardinals","26","2","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","1","5","6","0.0 %","66.7 %","33.3 %","33.3 %","66.7 %","0.0 %","105"
"Horacio Ramirez","Braves","25","6","4","7","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","7","0","3","9","12","42.9 %","28.6 %","28.6 %","14.3 %","28.6 %","57.1 %","110"
"John Smoltz","Braves","38","12","2","14","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","14","0","9","20","29","14.3 %","35.7 %","50.0 %","57.1 %","28.6 %","14.3 %","115"
"B.J. Surhoff","Orioles","40","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","0","3","3","100.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","117"
"Chad Allen","Rangers","30","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","122"
"Larry Bigbie","Orioles","27","6","1","6","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","6","1","4","9","13","0.0 %","50.0 %","50.0 %","33.3 %","66.7 %","0.0 %","128"
"Jeff Conine","Marlins","39","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","4","5","50.0 %","0.0 %","50.0 %","0.0 %","50.0 %","50.0 %","131"
"Scott Erickson","Dodgers","37","3","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","1","6","7","0.0 %","66.7 %","33.3 %","33.3 %","66.7 %","0.0 %","137"
"Geronimo Gil","Orioles","29","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","0","3","3","66.7 %","33.3 %","0.0 %","66.7 %","33.3 %","0.0 %","142"
"Rodrigo Lopez","Orioles","29","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","3","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","150"
"Gary Matthews Jr.","Rangers","30","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","2","2","4","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","153"
"Chris Singleton","Devil Rays","32","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","170"
"Carlos Baerga","Nationals","36","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","2","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","175"
"Casey Fossum","Devil Rays","27","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","188"
"Sun-Woo Kim","- - -","27","6","0","6","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","6","1","2","14","16","16.7 %","66.7 %","16.7 %","50.0 %","50.0 %","0.0 %","197"
"Derek Lowe","Dodgers","32","11","3","12","0","0","0","0","0","0","0","0","9","1","0","0","0","0","0","0","0","12","0","0","14","14","16.7 %","50.0 %","33.3 %","33.3 %","58.3 %","8.3 %","199"
"Pedro Martinez","Mets","33","11","6","12","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","12","0","5","16","21","8.3 %","75.0 %","16.7 %","75.0 %","16.7 %","8.3 %","200"
"Jose Offerman","Mets","36","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","1","3","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","205"
"Rey Sanchez","Yankees","37","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","2","3","100.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","213"
"Tim Wakefield","Red Sox","38","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","2","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","219"
"Sandy Alomar Jr.","Rangers","39","4","1","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0","5","5","25.0 %","0.0 %","75.0 %","0.0 %","50.0 %","50.0 %","221"
"Joe Crede","White Sox","27","4","2","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","1","5","6","0.0 %","25.0 %","75.0 %","75.0 %","25.0 %","0.0 %","227"
"Ray Durham","Giants","33","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","2","3","0.0 %","50.0 %","50.0 %","50.0 %","50.0 %","0.0 %","230"
"Gary Glover","Brewers","28","4","1","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","0","6","6","0.0 %","25.0 %","75.0 %","50.0 %","50.0 %","0.0 %","234"
"Josh Paul","Angels","30","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","2","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","251"
"Hee Seop Choi","Dodgers","26","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","2","3","5","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","270"
"Jeff Fassero","Giants","42","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","2","3","50.0 %","0.0 %","50.0 %","0.0 %","100.0 %","0.0 %","279"
"Jon Lieber","Phillies","35","8","5","8","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","8","0","7","15","22","12.5 %","50.0 %","37.5 %","37.5 %","25.0 %","37.5 %","287"
"Mark Prior","Cubs","24","9","4","10","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","10","0","6","17","23","10.0 %","30.0 %","60.0 %","50.0 %","20.0 %","30.0 %","301"
"Kerry Wood","Cubs","28","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","3","4","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","304"
"Jose Acevedo","Rockies","27","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","4","4","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","0.0 %","307"
"Aaron Boone","Indians","32","5","1","5","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","5","0","3","6","9","0.0 %","80.0 %","20.0 %","40.0 %","40.0 %","20.0 %","311"
"Jason LaRue","Reds","31","5","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","1","7","8","20.0 %","80.0 %","0.0 %","40.0 %","60.0 %","0.0 %","337"
