"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Eric Young","Rockies","24","4","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","5","7","25.0 %","50.0 %","25.0 %","0.0 %","100.0 %","0.0 %","7158"
"Carlos Gonzalez","Rockies","23","15","10","15","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","15","5","6","20","26","53.3 %","13.3 %","33.3 %","6.7 %","66.7 %","26.7 %","7287"
"Everth Cabrera","Padres","22","26","20","28","10","10","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","28","13","12","43","55","17.9 %","50.0 %","32.1 %","14.3 %","64.3 %","21.4 %","8155"
"Jordan Schafer","Braves","22","4","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","4","4","50.0 %","25.0 %","25.0 %","75.0 %","0.0 %","25.0 %","9883"
"Rafael Furcal","Dodgers","31","26","27","30","12","10","2","0","0","0","1","0","3","0","0","0","0","0","0","0","0","30","13","11","44","55","16.7 %","40.0 %","43.3 %","0.0 %","36.7 %","63.3 %","88"
"Emilio Bonifacio","Marlins","24","35","32","40","15","15","0","0","0","0","1","0","8","0","0","0","0","0","0","0","0","40","16","22","51","73","17.5 %","22.5 %","60.0 %","12.5 %","52.5 %","35.0 %","4054"
"Scott Podsednik","White Sox","33","17","11","17","5","5","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","17","5","9","30","39","35.3 %","47.1 %","17.7 %","0.0 %","41.2 %","58.8 %","1095"
"Endy Chavez","Mariners","31","12","9","13","4","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","13","4","5","21","26","23.1 %","53.9 %","23.1 %","23.1 %","46.2 %","30.8 %","768"
"Kaz Matsui","Astros","33","33","18","34","8","8","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","34","8","9","41","50","23.5 %","41.2 %","35.3 %","17.7 %","73.5 %","8.8 %","1854"
"Clint Barmes","Rockies","30","13","7","13","3","3","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","13","4","3","20","23","46.2 %","23.1 %","30.8 %","15.4 %","61.5 %","23.1 %","1830"
"Nate McLouth","- - -","27","10","7","10","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","10","4","1","11","12","80.0 %","20.0 %","0.0 %","10.0 %","50.0 %","40.0 %","3190"
"Franklin Gutierrez","Mariners","26","20","7","20","3","3","0","0","0","0","3","0","13","0","0","0","0","0","0","0","0","20","4","6","25","31","15.0 %","30.0 %","55.0 %","15.0 %","65.0 %","20.0 %","3255"
"Curtis Granderson","Tigers","28","10","7","10","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","10","3","0","10","10","70.0 %","20.0 %","10.0 %","10.0 %","40.0 %","50.0 %","4747"
"Alexei Ramirez","White Sox","27","12","7","13","3","3","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","13","3","5","23","28","38.5 %","30.8 %","30.8 %","30.8 %","46.2 %","23.1 %","5133"
"Elvis Andrus","Rangers","20","26","14","26","6","6","0","0","0","0","2","0","12","0","0","0","0","0","0","0","0","26","6","18","39","57","23.1 %","38.5 %","38.5 %","19.2 %","69.2 %","11.5 %","8709"
"Nick Punto","Twins","31","22","12","25","5","5","0","0","0","0","3","0","13","0","0","0","0","0","0","0","0","25","6","8","33","41","4.0 %","20.0 %","76.0 %","0.0 %","84.0 %","16.0 %","1429"
"Willie Harris","Nationals","31","8","5","8","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","2","6","11","17","25.0 %","50.0 %","25.0 %","0.0 %","75.0 %","25.0 %","236"
"Jack Wilson","- - -","31","10","5","10","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","3","1","14","15","10.0 %","20.0 %","70.0 %","0.0 %","40.0 %","60.0 %","1017"
"Placido Polanco","Tigers","33","12","5","12","2","2","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","12","2","7","16","23","33.3 %","16.7 %","50.0 %","8.3 %","75.0 %","16.7 %","1176"
"Andres Torres","Giants","31","10","10","11","4","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","11","4","2","12","14","45.5 %","54.6 %","0.0 %","9.1 %","63.6 %","27.3 %","1488"
"Andres Blanco","Cubs","25","11","5","11","2","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","11","2","3","16","19","36.4 %","36.4 %","27.3 %","9.1 %","90.9 %","0.0 %","1907"
"Corey Hart","Brewers","27","6","5","6","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","2","4","8","12","50.0 %","16.7 %","33.3 %","0.0 %","50.0 %","50.0 %","1945"
"Kelly Johnson","Braves","27","11","5","11","2","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","11","3","4","12","16","54.6 %","27.3 %","18.2 %","45.5 %","54.6 %","0.0 %","2234"
"Julio Borbon","Rangers","23","14","10","16","4","4","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","16","4","7","21","28","37.5 %","37.5 %","25.0 %","0.0 %","75.0 %","25.0 %","3209"
"Anderson Hernandez","- - -","26","14","11","14","4","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","14","4","6","18","24","35.7 %","50.0 %","14.3 %","14.3 %","57.1 %","28.6 %","3366"
"Craig Counsell","Brewers","38","6","3","6","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","1","4","8","12","0.0 %","66.7 %","33.3 %","16.7 %","83.3 %","0.0 %","52"
"John Smoltz","Cardinals","42","2","3","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","1","3","3","6","33.3 %","0.0 %","66.7 %","0.0 %","66.7 %","33.3 %","115"
"Cristian Guzman","Nationals","31","9","3","9","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","9","1","4","14","18","44.4 %","33.3 %","22.2 %","11.1 %","77.8 %","11.1 %","728"
"Torii Hunter","Angels","33","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","3","3","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","66.7 %","731"
"Jimmy Rollins","Phillies","30","5","3","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","1","0","6","6","20.0 %","40.0 %","40.0 %","20.0 %","60.0 %","20.0 %","971"
"Eric Bruntlett","Phillies","31","5","3","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","1","0","6","6","40.0 %","40.0 %","20.0 %","20.0 %","40.0 %","40.0 %","1753"
"Koyie Hill","Cubs","30","5","3","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","1","0","5","5","20.0 %","40.0 %","40.0 %","40.0 %","60.0 %","0.0 %","1829"
"Zach Duke","Pirates","26","14","3","17","1","1","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","17","2","5","20","25","64.7 %","17.7 %","17.7 %","11.8 %","82.4 %","5.9 %","3840"
"Ryan Zimmerman","Nationals","24","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","3","3","33.3 %","66.7 %","0.0 %","0.0 %","66.7 %","33.3 %","4220"
"John Maine","Mets","28","4","3","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","1","0","8","8","40.0 %","60.0 %","0.0 %","20.0 %","80.0 %","0.0 %","4773"
"Brian McCann","Braves","25","5","3","6","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","6","1","4","8","12","16.7 %","16.7 %","66.7 %","0.0 %","50.0 %","50.0 %","4810"
"Carlos Gomez","Twins","23","20","15","22","5","5","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","22","5","12","35","47","9.1 %","36.4 %","54.6 %","9.1 %","63.6 %","27.3 %","4881"
"Justin Upton","Diamondbacks","21","7","6","7","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","7","2","0","9","9","14.3 %","28.6 %","57.1 %","14.3 %","42.9 %","42.9 %","5222"
"Reggie Willits","Angels","28","8","3","9","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","9","1","6","12","18","22.2 %","22.2 %","55.6 %","22.2 %","77.8 %","0.0 %","5590"
"Brendan Ryan","Cardinals","27","9","3","9","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","9","2","3","15","18","33.3 %","44.4 %","22.2 %","22.2 %","66.7 %","11.1 %","6073"
"Chris Coghlan","Marlins","24","9","6","9","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","9","2","0","9","9","22.2 %","33.3 %","44.4 %","0.0 %","77.8 %","22.2 %","6878"
"Chris Dickerson","Reds","27","5","3","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","1","1","6","7","20.0 %","60.0 %","20.0 %","0.0 %","80.0 %","20.0 %","7095"
"Josh Fields","White Sox","26","5","3","5","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","5","1","5","9","14","20.0 %","40.0 %","40.0 %","0.0 %","80.0 %","20.0 %","7490"
"Drew Stubbs","Reds","24","4","3","4","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","1","1","6","7","50.0 %","25.0 %","25.0 %","0.0 %","50.0 %","50.0 %","9328"
"Josh Anderson","- - -","26","23","22","23","7","7","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","23","7","4","27","31","47.8 %","30.4 %","21.7 %","8.7 %","47.8 %","43.5 %","6032"
"Willy Taveras","Reds","27","39","35","46","11","11","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","46","14","28","61","89","28.3 %","54.4 %","17.4 %","37.0 %","54.4 %","8.7 %","1876"
"Matt Diaz","Braves","31","12","7","12","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","12","3","3","15","18","16.7 %","33.3 %","50.0 %","0.0 %","75.0 %","25.0 %","1771"
"John Lannan","Nationals","24","9","7","12","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","12","2","3","14","17","16.7 %","66.7 %","16.7 %","16.7 %","66.7 %","16.7 %","7080"
"Melvin Mora","Orioles","37","5","4","5","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","1","1","8","9","40.0 %","40.0 %","20.0 %","0.0 %","80.0 %","20.0 %","157"
"Joe Thurston","Cardinals","29","14","12","15","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","15","3","6","20","26","26.7 %","66.7 %","6.7 %","20.0 %","66.7 %","13.3 %","673"
"Orlando Cabrera","- - -","34","9","4","10","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","10","2","9","14","23","10.0 %","70.0 %","20.0 %","60.0 %","40.0 %","0.0 %","766"
"Adam Everett","Tigers","32","21","8","23","2","2","0","0","0","0","1","0","15","0","0","0","0","0","0","0","0","23","2","12","30","42","30.4 %","52.2 %","17.4 %","13.0 %","82.6 %","4.4 %","1430"
"Nick Green","Red Sox","30","6","4","6","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","1","0","8","8","50.0 %","50.0 %","0.0 %","50.0 %","50.0 %","0.0 %","1502"
"Marco Scutaro","Blue Jays","33","13","8","13","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","13","2","5","21","26","30.8 %","30.8 %","38.5 %","15.4 %","76.9 %","7.7 %","1555"
"Reed Johnson","Cubs","32","5","4","5","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","5","1","1","6","7","20.0 %","20.0 %","60.0 %","0.0 %","60.0 %","40.0 %","1702"
"Rich Harden","Cubs","27","10","8","12","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","12","2","8","19","27","8.3 %","50.0 %","41.7 %","25.0 %","75.0 %","0.0 %","1772"
"Nelson Cruz","Rangers","28","4","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","4","4","0.0 %","75.0 %","25.0 %","25.0 %","75.0 %","0.0 %","2434"
"Emmanuel Burriss","Giants","24","8","8","9","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","9","2","5","12","17","11.1 %","33.3 %","55.6 %","11.1 %","66.7 %","22.2 %","2917"
"Dioner Navarro","Rays","25","12","4","12","1","1","0","0","0","0","2","0","8","0","0","0","0","0","0","0","0","12","1","4","13","17","8.3 %","41.7 %","50.0 %","25.0 %","41.7 %","33.3 %","3179"
"Rajai Davis","Athletics","28","6","4","6","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","6","2","4","7","11","33.3 %","16.7 %","50.0 %","0.0 %","100.0 %","0.0 %","3708"
"Melky Cabrera","Yankees","24","8","4","8","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","8","2","1","10","11","25.0 %","25.0 %","50.0 %","0.0 %","87.5 %","12.5 %","4022"
"Dexter Fowler","Rockies","23","31","20","34","5","5","0","0","0","0","1","0","14","0","0","0","0","0","0","0","0","34","6","14","50","64","23.5 %","23.5 %","52.9 %","14.7 %","50.0 %","35.3 %","4062"
"Yunel Escobar","Braves","26","10","4","11","1","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","11","1","6","16","22","27.3 %","36.4 %","36.4 %","9.1 %","72.7 %","18.2 %","4191"
"Jeremy Reed","Mets","28","5","4","5","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","1","4","6","10","20.0 %","40.0 %","40.0 %","0.0 %","40.0 %","60.0 %","4730"
"Robert Andino","Orioles","25","4","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","5","5","25.0 %","0.0 %","75.0 %","0.0 %","75.0 %","25.0 %","4900"
"Luis Valbuena","Indians","23","10","8","10","2","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","10","2","3","14","17","10.0 %","20.0 %","70.0 %","0.0 %","70.0 %","30.0 %","4969"
"Yuniesky Betancourt","- - -","27","14","4","15","1","1","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","15","2","8","22","30","13.3 %","40.0 %","46.7 %","13.3 %","73.3 %","13.3 %","8585"
"Andrew McCutchen","Pirates","22","4","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","3","5","8","0.0 %","75.0 %","25.0 %","25.0 %","75.0 %","0.0 %","9847"
"Augie Ojeda","Diamondbacks","34","13","9","15","2","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","15","2","4","16","20","40.0 %","26.7 %","33.3 %","20.0 %","53.3 %","26.7 %","297"
"Orlando Hudson","Dodgers","31","18","9","18","2","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","18","2","9","26","35","33.3 %","38.9 %","27.8 %","5.6 %","61.1 %","33.3 %","1307"
"Kosuke Fukudome","Cubs","32","11","9","12","2","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","12","2","6","16","22","16.7 %","50.0 %","33.3 %","16.7 %","75.0 %","8.3 %","3263"
"Doug Davis","Diamondbacks","33","10","5","11","1","1","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","11","2","5","18","23","9.1 %","36.4 %","54.6 %","36.4 %","54.6 %","9.1 %","1244"
"Aaron Cook","Rockies","30","9","5","10","1","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","10","2","3","16","19","20.0 %","50.0 %","30.0 %","50.0 %","50.0 %","0.0 %","1571"
"Coco Crisp","Royals","29","9","5","9","1","1","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","9","1","5","13","18","33.3 %","22.2 %","44.4 %","11.1 %","77.8 %","11.1 %","1572"
"Chris Young","Diamondbacks","25","8","5","8","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","8","1","1","10","11","0.0 %","37.5 %","62.5 %","25.0 %","62.5 %","12.5 %","3882"
"Brett Gardner","Yankees","25","10","5","11","1","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","11","1","4","16","20","45.5 %","18.2 %","36.4 %","27.3 %","63.6 %","9.1 %","9927"
"Juan Pierre","Dodgers","31","19","11","20","2","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","20","2","9","26","35","5.0 %","50.0 %","45.0 %","25.0 %","40.0 %","35.0 %","443"
"Tony Gwynn","Padres","26","15","11","16","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","16","2","7","20","27","50.0 %","18.8 %","31.3 %","12.5 %","68.8 %","18.8 %","6141"
"Wandy Rodriguez","Astros","30","11","6","12","1","1","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","12","1","6","18","24","16.7 %","41.7 %","41.7 %","33.3 %","66.7 %","0.0 %","2586"
"Cole Hamels","Phillies","25","10","7","14","1","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","14","2","8","18","26","0.0 %","78.6 %","21.4 %","35.7 %","57.1 %","7.1 %","4972"
"Jamie Burke","Nationals","37","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","6"
"Darin Erstad","Astros","35","3","2","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","4","4","33.3 %","33.3 %","33.3 %","33.3 %","33.3 %","33.3 %","11"
"Adam Kennedy","Athletics","33","6","1","6","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","6","0","1","9","10","0.0 %","66.7 %","33.3 %","33.3 %","66.7 %","0.0 %","19"
"Jose Molina","Yankees","34","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","2","3","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","25"
"Rod Barajas","Blue Jays","33","3","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","3","5","8","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","45"
"Randy Johnson","Giants","45","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","2","2","4","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","60"
"Chad Moeller","Orioles","34","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","66"
"Henry Blanco","Padres","37","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","2","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","81"
"Wes Helms","Marlins","33","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","94"
"Ryan Langerhans","Mariners","29","4","1","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","2","5","7","50.0 %","25.0 %","25.0 %","25.0 %","75.0 %","0.0 %","98"
"Jason Marquis","Rockies","30","12","3","12","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","12","0","6","20","26","16.7 %","41.7 %","41.7 %","8.3 %","83.3 %","8.3 %","105"
"Rodrigo Lopez","Phillies","33","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","150"
"Derek Lowe","Braves","36","13","3","15","0","0","0","0","0","0","0","0","12","1","0","0","0","0","0","0","0","15","2","10","20","30","13.3 %","40.0 %","46.7 %","33.3 %","66.7 %","0.0 %","199"
"Pedro Martinez","Phillies","37","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","2","3","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","200"
"Mark Buehrle","White Sox","30","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","2","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","225"
"Jon Garland","Diamondbacks","29","3","1","4","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","4","0","2","6","8","25.0 %","75.0 %","0.0 %","25.0 %","75.0 %","0.0 %","232"
"Bob Howry","Giants","35","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","2","0.0 %","100.0 %","0.0 %","50.0 %","50.0 %","0.0 %","237"
"Daniel McCutchen","Pirates","26","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","3","4","50.0 %","50.0 %","0.0 %","0.0 %","100.0 %","0.0 %","263"
"Will Ohman","Dodgers","31","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","2","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","296"
"Corey Patterson","- - -","29","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","2","3","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","300"
"Juan Castro","Dodgers","37","4","2","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0","7","7","25.0 %","50.0 %","25.0 %","50.0 %","50.0 %","0.0 %","315"
"Ken Griffey Jr.","Mariners","39","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","2","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","327"
"Jason LaRue","Cardinals","35","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","2","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","337"
"Corky Miller","Reds","33","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","2","2","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","342"
"Dane Sardinha","Tigers","30","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","353"
"John McDonald","Blue Jays","34","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","3","3","0.0 %","50.0 %","50.0 %","0.0 %","100.0 %","0.0 %","395"
"Omar Vizquel","Rangers","42","6","2","7","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","7","0","3","9","12","0.0 %","42.9 %","57.1 %","14.3 %","85.7 %","0.0 %","411"
"Mike Hampton","Astros","36","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","430"
"Juan Uribe","Giants","30","5","2","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","1","0","5","5","20.0 %","60.0 %","20.0 %","0.0 %","100.0 %","0.0 %","454"
"Brandon Inge","Tigers","32","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","2","3","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","470"
"Brian Moehler","Astros","37","4","1","4","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","4","0","2","7","9","0.0 %","75.0 %","25.0 %","50.0 %","25.0 %","25.0 %","480"
"Jeff Weaver","Dodgers","32","4","2","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0","6","6","0.0 %","50.0 %","50.0 %","0.0 %","75.0 %","25.0 %","503"
"Ryan Dempster","Cubs","32","10","4","11","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","11","0","1","13","14","18.2 %","45.5 %","36.4 %","54.6 %","45.5 %","0.0 %","517"
"Braden Looper","Brewers","34","10","0","11","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","11","0","5","18","23","18.2 %","54.6 %","27.3 %","18.2 %","81.8 %","0.0 %","526"
"Brad Penny","Giants","31","2","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","2","5","7","0.0 %","66.7 %","33.3 %","33.3 %","66.7 %","0.0 %","535"
"Julian Tavarez","Nationals","36","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","3","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","541"
"Brad Ausmus","Dodgers","40","4","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","3","5","8","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","546"
"Roy Oswalt","Astros","31","13","0","14","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","14","0","8","21","29","0.0 %","50.0 %","50.0 %","28.6 %","57.1 %","14.3 %","571"
"Tim Redding","Mets","31","4","2","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","5","0","2","8","10","0.0 %","60.0 %","40.0 %","20.0 %","60.0 %","20.0 %","573"
"Gregg Zaun","Orioles","38","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","580"
"Angel Berroa","- - -","31","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","1","4","5","0.0 %","100.0 %","0.0 %","33.3 %","66.7 %","0.0 %","591"
"Jeff Suppan","Brewers","34","13","4","14","0","0","0","0","0","0","0","0","10","1","0","0","0","0","0","0","0","14","0","6","26","32","7.1 %","35.7 %","57.1 %","14.3 %","71.4 %","14.3 %","633"
"Mike Sweeney","Mariners","35","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0.0 %","0.0 %","100.0 %","0.0 %","100.0 %","0.0 %","634"
"Paul Bako","Phillies","37","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","3","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","676"
"Ronnie Belliard","Nationals","34","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","677"
"Nelson Figueroa","Mets","35","3","1","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","3","0","1","4","5","0.0 %","66.7 %","33.3 %","66.7 %","33.3 %","0.0 %","683"
"Casey Blake","Dodgers","35","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","2","3","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","719"
"Kyle Lohse","Cardinals","30","6","2","7","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","7","0","4","14","18","28.6 %","57.1 %","14.3 %","0.0 %","100.0 %","0.0 %","739"
"Eric Milton","Dodgers","33","2","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","1","4","5","100.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","743"
"A.J. Pierzynski","White Sox","32","3","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","2","4","6","0.0 %","0.0 %","100.0 %","0.0 %","66.7 %","33.3 %","746"
"Brandon Phillips","Reds","28","4","2","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","4","0","0","5","5","0.0 %","50.0 %","50.0 %","25.0 %","50.0 %","25.0 %","791"
