Y1,Y2,R
WPA/LI,BU,-0.07
WPA/LI,BUH,-0.05
WPA/LI,K/9,0.46
WPA/LI,BB/9,-0.15
WPA/LI,K/BB,0.42
WPA/LI,H/9,-0.36
WPA/LI,HR/9,-0.24
WPA/LI,AVG,-0.36
WPA/LI,WHIP,-0.4
WPA/LI,BABIP,-0.07
WPA/LI,LOB%,0.22
WPA/LI,FIP,-0.45
WPA/LI,GB/FB,0.03
WPA/LI,LD%,-0.15
WPA/LI,GB%,0.05
WPA/LI,FB%,0
WPA/LI,IFFB%,0.09
WPA/LI,HR/FB,-0.15
WPA/LI,IFH%,0
WPA/LI,BUH%,0
WPA/LI,RAR,0.47
WPA/LI,WAR,0.48
WPA/LI,tERA,-0.47
WPA/LI,xFIP,-0.45
WPA/LI,WPA,0.36
WPA/LI,RE24,0.39
WPA/LI,REW,0.39
WPA/LI,pLI,0.02
WPA/LI,inLI,0.1
WPA/LI,gmLI,-0.02
WPA/LI,exLI,-0.07
WPA/LI,Pulls,-0.11
WPA/LI,WPA/LI,0.42
WPA/LI,Clutch,-0.12
WPA/LI,FA%,0
WPA/LI,SL%,0.02
WPA/LI,CT%,0.18
WPA/LI,CB%,0.09
WPA/LI,CH%,-0.06
WPA/LI,SF%,-0.02
WPA/LI,PO%,0.1
WPA/LI,wFB,0.29
WPA/LI,wSL,0.25
WPA/LI,wCT,0.24
WPA/LI,wCB,0.08
WPA/LI,wCH,0.21
WPA/LI,wSF,0.05
WPA/LI,O-Swing%,0.29
WPA/LI,Z-Swing%,0.05
WPA/LI,Swing%,0.27
WPA/LI,O-Contact%,-0.25
WPA/LI,Z-Contact%,-0.37
WPA/LI,Contact%,-0.43
WPA/LI,Zone%,0
WPA/LI,F-Strike%,0.21
WPA/LI,SwStr%,0.46
WPA/LI,ERA-,-0.38
WPA/LI,FIP-,-0.46
WPA/LI,xFIP-,-0.47
WPA/LI,K%,0.48
WPA/LI,BB%,-0.12
WPA/LI,SIERA,-0.48
WPA/LI,RS/9,0.06
WPA/LI,E-F,0.02
Clutch,W,-0.06
Clutch,L,0.01
Clutch,ERA,-0.02
Clutch,G,-0.04
Clutch,GS,-0.04
Clutch,CG,0.03
Clutch,ShO,-0.01
Clutch,IP,-0.03
Clutch,TBF,-0.02
Clutch,H,-0.06
Clutch,R,-0.04
Clutch,ER,-0.04
Clutch,HR,0.03
Clutch,BB,0.09
Clutch,IBB,0.04
Clutch,HBP,-0.08
Clutch,WP,0.06
Clutch,BK,-0.05
Clutch,SO,0.02
Clutch,GB,-0.09
Clutch,FB,0.05
Clutch,LD,-0.05
Clutch,IFFB,0.05
Clutch,Balls,0.05
Clutch,Strikes,-0.03
Clutch,Pitches,0
Clutch,RS,-0.06
Clutch,IFH,-0.06
Clutch,BU,0.1
Clutch,BUH,0.05
Clutch,K/9,0.04
Clutch,BB/9,0.09
Clutch,K/BB,-0.03
Clutch,H/9,-0.04
Clutch,HR/9,0.03
Clutch,AVG,-0.05
Clutch,WHIP,0.02
Clutch,BABIP,-0.05
Clutch,LOB%,0.06
Clutch,FIP,0.03
Clutch,GB/FB,-0.1
Clutch,LD%,-0.01
Clutch,GB%,-0.07
Clutch,FB%,0.08
Clutch,IFFB%,0.04
Clutch,HR/FB,-0.01
Clutch,IFH%,0
Clutch,BUH%,0
Clutch,RAR,-0.07
Clutch,WAR,-0.06
Clutch,tERA,0.01
Clutch,xFIP,0.03
Clutch,WPA,-0.03
Clutch,RE24,-0.03
Clutch,REW,-0.02
Clutch,pLI,0.01
Clutch,inLI,-0.03
Clutch,gmLI,0.03
Clutch,exLI,-0.06
Clutch,Pulls,-0.05
Clutch,WPA/LI,-0.03
Clutch,Clutch,0
Clutch,FA%,0.08
Clutch,SL%,0.03
Clutch,CT%,0.07
Clutch,CB%,0.01
Clutch,CH%,0.01
Clutch,SF%,0.18
Clutch,PO%,-0.05
Clutch,wFB,0.01
Clutch,wSL,-0.01
Clutch,wCT,0.07
Clutch,wCB,-0.03
Clutch,wCH,-0.03
Clutch,wSF,0.07
Clutch,O-Swing%,0.05
Clutch,Z-Swing%,-0.01
Clutch,Swing%,-0.01
Clutch,O-Contact%,0.01
Clutch,Z-Contact%,0
Clutch,Contact%,-0.03
Clutch,Zone%,-0.06
Clutch,F-Strike%,-0.06
Clutch,SwStr%,0.01
Clutch,ERA-,-0.01
Clutch,FIP-,0.05
Clutch,xFIP-,0.04
Clutch,K%,0.03
Clutch,BB%,0.09
Clutch,SIERA,0.04
Clutch,RS/9,-0.05
Clutch,E-F,-0.08
FA%,W,-0.02
FA%,L,-0.04
FA%,ERA,0.03
FA%,G,-0.1
FA%,GS,-0.1
FA%,CG,-0.09
FA%,ShO,-0.02
FA%,IP,-0.13
FA%,TBF,-0.12
FA%,H,-0.09
FA%,R,-0.04
FA%,ER,-0.04
FA%,HR,-0.19
FA%,BB,0.07
FA%,IBB,0.04
FA%,HBP,0.01
FA%,WP,0.03
FA%,BK,0.09
FA%,SO,-0.08
FA%,GB,0.07
FA%,FB,-0.24
FA%,LD,-0.06
FA%,IFFB,-0.17
FA%,Balls,-0.03
FA%,Strikes,-0.13
FA%,Pitches,-0.1
FA%,RS,-0.03
FA%,IFH,0.04
FA%,BU,0.05
FA%,BUH,-0.09
FA%,K/9,-0.05
FA%,BB/9,0.1
FA%,K/BB,-0.1
FA%,H/9,0.02
FA%,HR/9,-0.13
FA%,AVG,0.02
FA%,WHIP,0.07
FA%,BABIP,0.04
FA%,LOB%,-0.09
FA%,FIP,-0.02
FA%,GB/FB,0.22
FA%,LD%,0.02
FA%,GB%,0.16
FA%,FB%,-0.17
FA%,IFFB%,-0.1
FA%,HR/FB,-0.01
FA%,IFH%,0
FA%,BUH%,-0.19
FA%,RAR,-0.01
FA%,WAR,0
FA%,tERA,0
FA%,xFIP,0.01
FA%,WPA,-0.03
FA%,RE24,-0.04
FA%,REW,-0.04
FA%,pLI,0.03
FA%,inLI,0.01
FA%,gmLI,0.05
FA%,exLI,0.02
FA%,Pulls,-0.02
FA%,WPA/LI,-0.02
FA%,Clutch,-0.04
FA%,FA%,-0.17
FA%,SL%,-0.1
FA%,CT%,-0.48
FA%,CB%,-0.21
FA%,CH%,-0.23
FA%,SF%,-0.1
FA%,PO%,-0.01
FA%,wFB,0.23
FA%,wSL,-0.09
FA%,wCT,-0.32
FA%,wCB,-0.13
FA%,wCH,-0.09
FA%,wSF,-0.19
FA%,O-Swing%,-0.15
FA%,Z-Swing%,0.22
FA%,Swing%,0.04
FA%,O-Contact%,0.02
FA%,Z-Contact%,0.11
FA%,Contact%,0.13
FA%,Zone%,0.04
FA%,F-Strike%,-0.01
FA%,SwStr%,-0.12
FA%,ERA-,0.02
FA%,FIP-,-0.03
FA%,xFIP-,-0.02
FA%,K%,-0.05
FA%,BB%,0.1
FA%,SIERA,0.02
FA%,RS/9,0.03
FA%,E-F,0.06
SL%,W,-0.14
SL%,L,0.1
SL%,ERA,0.11
SL%,G,0.01
SL%,GS,0.01
SL%,CG,-0.09
SL%,ShO,-0.12
SL%,IP,-0.05
SL%,TBF,-0.02
SL%,H,0.03
SL%,R,0.1
SL%,ER,0.11
SL%,HR,0.12
SL%,BB,0.02
SL%,IBB,0.15
SL%,HBP,0.02
SL%,WP,-0.01
SL%,BK,0.01
SL%,SO,-0.03
SL%,GB,-0.11
SL%,FB,0.12
SL%,LD,0.05
SL%,IFFB,0.02
SL%,Balls,-0.01
SL%,Strikes,-0.02
SL%,Pitches,-0.02
SL%,RS,-0.07
SL%,IFH,-0.08
SL%,BU,-0.01
SL%,BUH,0.01
SL%,K/9,-0.01
SL%,BB/9,0.03
SL%,K/BB,-0.07
SL%,H/9,0.07
SL%,HR/9,0.12
SL%,AVG,0.07
SL%,WHIP,0.08
SL%,BABIP,0.04
SL%,LOB%,-0.05
SL%,FIP,0.1
SL%,GB/FB,-0.14
SL%,LD%,0.08
SL%,GB%,-0.14
SL%,FB%,0.12
SL%,IFFB%,-0.04
SL%,HR/FB,0.03
SL%,IFH%,-0.02
SL%,BUH%,0.01
SL%,RAR,-0.11
SL%,WAR,-0.12
SL%,tERA,0.1
SL%,xFIP,0.08
SL%,WPA,-0.11
SL%,RE24,-0.11
SL%,REW,-0.11
SL%,pLI,0
SL%,inLI,-0.02
SL%,gmLI,-0.04
SL%,exLI,0.01
SL%,Pulls,0.06
SL%,WPA/LI,-0.12
SL%,Clutch,0.01
SL%,FA%,0.12
SL%,SL%,0.84
SL%,CT%,-0.39
SL%,CB%,-0.28
SL%,CH%,-0.25
SL%,SF%,0
SL%,PO%,0
SL%,wFB,-0.16
SL%,wSL,0.3
SL%,wCT,-0.15
SL%,wCB,-0.11
SL%,wCH,-0.15
SL%,wSF,-0.09
SL%,O-Swing%,0.09
SL%,Z-Swing%,0.08
SL%,Swing%,0.08
SL%,O-Contact%,-0.08
SL%,Z-Contact%,0.01
SL%,Contact%,-0.08
SL%,Zone%,-0.05
SL%,F-Strike%,-0.01
SL%,SwStr%,0.09
SL%,ERA-,0.13
SL%,FIP-,0.11
SL%,xFIP-,0.1
SL%,K%,-0.02
SL%,BB%,0.02
SL%,SIERA,0.07
SL%,RS/9,-0.06
SL%,E-F,0.05
CT%,W,0.13
CT%,L,-0.06
CT%,ERA,-0.11
CT%,G,0.07
CT%,GS,0.07
CT%,CG,0.19
CT%,ShO,0.14
CT%,IP,0.12
CT%,TBF,0.12
CT%,H,0.1
CT%,R,-0.05
CT%,ER,-0.06
CT%,HR,-0.06
CT%,BB,-0.03
CT%,IBB,-0.08
CT%,HBP,-0.08
CT%,WP,-0.09
CT%,BK,-0.03
CT%,SO,0.08
CT%,GB,0.12
CT%,FB,-0.01
CT%,LD,-0.02
CT%,IFFB,0
CT%,Balls,0.06
CT%,Strikes,0.12
CT%,Pitches,0.11
CT%,RS,0.1
CT%,IFH,0.09
CT%,BU,0.04
CT%,BUH,0.13
CT%,K/9,0.05
CT%,BB/9,-0.05
CT%,K/BB,0.16
CT%,H/9,-0.01
CT%,HR/9,-0.1
CT%,AVG,0
CT%,WHIP,-0.03
CT%,BABIP,0.07
CT%,LOB%,0.09
CT%,FIP,-0.11
CT%,GB/FB,0.03
CT%,LD%,-0.11
CT%,GB%,0.1
CT%,FB%,-0.07
CT%,IFFB%,0.03
CT%,HR/FB,-0.08
CT%,IFH%,0.04
CT%,BUH%,0.13
CT%,RAR,0.14
CT%,WAR,0.14
CT%,tERA,-0.13
CT%,xFIP,-0.1
CT%,WPA,0.11
CT%,RE24,0.11
CT%,REW,0.11
CT%,pLI,0.04
CT%,inLI,0
CT%,gmLI,0.01
CT%,exLI,0.01
CT%,Pulls,-0.08
CT%,WPA/LI,0.07
CT%,Clutch,0.09
CT%,FA%,-0.07
CT%,SL%,-0.39
CT%,CT%,0.88
CT%,CB%,0.02
CT%,CH%,0.01
CT%,SF%,0.15
CT%,PO%,-0.06
CT%,wFB,-0.06
CT%,wSL,-0.09
CT%,wCT,0.5
CT%,wCB,0.1
CT%,wCH,-0.01
CT%,wSF,0.08
CT%,O-Swing%,0.12
CT%,Z-Swing%,-0.06
CT%,Swing%,0
CT%,O-Contact%,0.04
CT%,Z-Contact%,0.04
CT%,Contact%,-0.01
CT%,Zone%,-0.08
CT%,F-Strike%,0.02
CT%,SwStr%,0.01
CT%,ERA-,-0.12
CT%,FIP-,-0.12
CT%,xFIP-,-0.11
CT%,K%,0.05
CT%,BB%,-0.05
CT%,SIERA,-0.07
CT%,RS/9,0.05
CT%,E-F,-0.02
CB%,W,0.08
CB%,L,-0.07
CB%,ERA,-0.04
CB%,G,0.02
CB%,GS,0.02
CB%,CG,0.07
CB%,ShO,0.03
CB%,IP,0.06
CB%,TBF,0.06
CB%,H,-0.02
CB%,R,-0.02
CB%,ER,-0.01
CB%,HR,0
CB%,BB,0.03
CB%,IBB,-0.11
CB%,HBP,0.1
CB%,WP,0.06
CB%,BK,-0.07
CB%,SO,0.16
CB%,GB,-0.05
CB%,FB,-0.02
CB%,LD,0
CB%,IFFB,0
CB%,Balls,0.08
CB%,Strikes,0.1
CB%,Pitches,0.1
CB%,RS,0.07
CB%,IFH,-0.03
CB%,BU,-0.06
CB%,BUH,-0.04
CB%,K/9,0.17
CB%,BB/9,0
CB%,K/BB,0.1
CB%,H/9,-0.07
CB%,HR/9,-0.02
CB%,AVG,-0.06
CB%,WHIP,-0.06
CB%,BABIP,0.05
CB%,LOB%,0.03
CB%,FIP,-0.1
CB%,GB/FB,-0.04
CB%,LD%,0.06
CB%,GB%,-0.02
CB%,FB%,0
CB%,IFFB%,0.01
CB%,HR/FB,0.02
CB%,IFH%,-0.01
CB%,BUH%,0.02
CB%,RAR,0.09
CB%,WAR,0.09
CB%,tERA,-0.07
CB%,xFIP,-0.14
CB%,WPA,0.03
CB%,RE24,0.04
CB%,REW,0.03
CB%,pLI,0
CB%,inLI,0
CB%,gmLI,0.05
CB%,exLI,-0.05
CB%,Pulls,-0.04
CB%,WPA/LI,0.06
CB%,Clutch,-0.06
CB%,FA%,0
CB%,SL%,-0.29
CB%,CT%,0.06
CB%,CB%,0.88
CB%,CH%,-0.17
CB%,SF%,-0.37
CB%,PO%,-0.13
CB%,wFB,-0.01
CB%,wSL,-0.08
CB%,wCT,0.12
CB%,wCB,0.32
CB%,wCH,-0.04
CB%,wSF,-0.05
CB%,O-Swing%,-0.02
CB%,Z-Swing%,-0.26
CB%,Swing%,-0.18
CB%,O-Contact%,-0.04
CB%,Z-Contact%,0.07
CB%,Contact%,0
CB%,Zone%,-0.01
CB%,F-Strike%,0.06
CB%,SwStr%,-0.05
CB%,ERA-,-0.03
CB%,FIP-,-0.09
CB%,xFIP-,-0.12
CB%,K%,0.17
CB%,BB%,0.01
CB%,SIERA,-0.15
CB%,RS/9,0.05
CB%,E-F,0.07
CH%,W,-0.01
CH%,L,0.05
CH%,ERA,0.01
CH%,G,0.04
CH%,GS,0.04
CH%,CG,-0.02
CH%,ShO,0.06
CH%,IP,0.01
CH%,TBF,-0.01
CH%,H,0.05
CH%,R,0.01
CH%,ER,0.01
CH%,HR,0.11
CH%,BB,-0.1
CH%,IBB,-0.01
CH%,HBP,-0.2
CH%,WP,-0.18
CH%,BK,0.03
CH%,SO,-0.11
CH%,GB,-0.04
CH%,FB,0.14
CH%,LD,0.13
CH%,IFFB,0.13
CH%,Balls,-0.05
CH%,Strikes,-0.04
CH%,Pitches,-0.05
CH%,RS,-0.05
CH%,IFH,0.01
CH%,BU,0.06
CH%,BUH,0.04
CH%,K/9,-0.14
CH%,BB/9,-0.1
CH%,K/BB,-0.03
CH%,H/9,0.05
CH%,HR/9,0.1
CH%,AVG,0.05
CH%,WHIP,-0.02
CH%,BABIP,-0.07
CH%,LOB%,0.02
CH%,FIP,0.08
CH%,GB/FB,-0.09
CH%,LD%,0.09
CH%,GB%,-0.11
CH%,FB%,0.09
CH%,IFFB%,0.1
CH%,HR/FB,0.03
CH%,IFH%,0.03
CH%,BUH%,-0.03
CH%,RAR,-0.06
CH%,WAR,-0.07
CH%,tERA,0.08
CH%,xFIP,0.09
CH%,WPA,-0.01
CH%,RE24,-0.02
CH%,REW,-0.02
CH%,pLI,-0.09
CH%,inLI,-0.04
CH%,gmLI,0
CH%,exLI,-0.05
CH%,Pulls,0.04
CH%,WPA/LI,-0.02
CH%,Clutch,0.02
CH%,FA%,0.09
CH%,SL%,-0.31
CH%,CT%,-0.08
CH%,CB%,-0.16
CH%,CH%,0.89
CH%,SF%,-0.47
CH%,PO%,0.12
CH%,wFB,-0.04
CH%,wSL,-0.12
CH%,wCT,-0.19
CH%,wCB,-0.1
CH%,wCH,0.37
CH%,wSF,-0.1
CH%,O-Swing%,0.01
CH%,Z-Swing%,-0.05
CH%,Swing%,0
CH%,O-Contact%,0.1
CH%,Z-Contact%,-0.15
CH%,Contact%,0
CH%,Zone%,0.03
CH%,F-Strike%,-0.05
CH%,SwStr%,0.02
CH%,ERA-,0.01
CH%,FIP-,0.08
CH%,xFIP-,0.08
CH%,K%,-0.12
CH%,BB%,-0.1
CH%,SIERA,0.11
CH%,RS/9,-0.07
CH%,E-F,-0.09
SF%,W,0.07
SF%,L,-0.06
SF%,ERA,-0.04
SF%,G,0.04
SF%,GS,0.04
SF%,CG,-0.04
SF%,ShO,0
SF%,IP,0.03
SF%,TBF,0.03
SF%,H,-0.02
SF%,R,-0.02
SF%,ER,-0.03
SF%,HR,0
SF%,BB,-0.01
SF%,IBB,0.03
SF%,HBP,0.06
SF%,WP,0.18
SF%,BK,-0.06
SF%,SO,0.05
SF%,GB,0.05
SF%,FB,-0.05
SF%,LD,-0.04
SF%,IFFB,-0.02
SF%,Balls,0.04
SF%,Strikes,0.03
SF%,Pitches,0.04
SF%,RS,0.06
SF%,IFH,0.03
SF%,BU,-0.02
SF%,BUH,0.05
SF%,K/9,0.05
SF%,BB/9,-0.01
SF%,K/BB,0.06
SF%,H/9,-0.04
SF%,HR/9,-0.02
SF%,AVG,-0.05
SF%,WHIP,-0.05
SF%,BABIP,-0.04
SF%,LOB%,0.02
SF%,FIP,-0.03
SF%,GB/FB,0.05
SF%,LD%,-0.06
SF%,GB%,0.07
SF%,FB%,-0.05
SF%,IFFB%,0.01
SF%,HR/FB,0.03
SF%,IFH%,0
SF%,BUH%,0.05
SF%,RAR,0.06
SF%,WAR,0.06
SF%,tERA,-0.04
SF%,xFIP,-0.05
SF%,WPA,0.08
SF%,RE24,0.07
SF%,REW,0.06
SF%,pLI,0.01
SF%,inLI,0.03
SF%,gmLI,-0.02
SF%,exLI,0.09
SF%,Pulls,0.06
SF%,WPA/LI,0.04
SF%,Clutch,0.07
SF%,FA%,-0.05
SF%,SL%,0.1
SF%,CT%,-0.01
SF%,CB%,-0.2
SF%,CH%,-0.26
SF%,SF%,0.8
SF%,PO%,0.02
SF%,wFB,-0.02
SF%,wSL,0.06
SF%,wCT,0.06
SF%,wCB,-0.06
SF%,wCH,-0.06
SF%,wSF,0.42
SF%,O-Swing%,0.02
SF%,Z-Swing%,0.05
SF%,Swing%,0.03
SF%,O-Contact%,-0.18
SF%,Z-Contact%,0.01
SF%,Contact%,-0.11
SF%,Zone%,-0.03
SF%,F-Strike%,0.04
SF%,SwStr%,0.1
SF%,ERA-,-0.06
SF%,FIP-,-0.05
SF%,xFIP-,-0.06
SF%,K%,0.05
SF%,BB%,-0.02
SF%,SIERA,-0.05
SF%,RS/9,0.06
SF%,E-F,-0.02
PO%,W,-0.01
PO%,L,0.01
PO%,ERA,0.14
PO%,G,0.03
PO%,GS,0.03
PO%,CG,-0.04
PO%,ShO,-0.12
PO%,IP,-0.03
PO%,TBF,-0.01
PO%,H,0.14
PO%,R,0.17
PO%,ER,0.16
PO%,HR,0.05
PO%,BB,-0.1
PO%,IBB,0.11
PO%,HBP,0
PO%,WP,0.03
PO%,BK,-0.02
PO%,SO,-0.18
PO%,GB,0.17
PO%,FB,-0.09
PO%,LD,0.18
PO%,IFFB,-0.06
PO%,Balls,-0.12
PO%,Strikes,-0.11
PO%,Pitches,-0.13
PO%,RS,0.11
PO%,IFH,0.02
PO%,BU,0.01
PO%,BUH,0.03
PO%,K/9,-0.2
PO%,BB/9,-0.09
PO%,K/BB,-0.07
PO%,H/9,0.15
PO%,HR/9,0.06
PO%,AVG,0.16
PO%,WHIP,0.08
PO%,BABIP,0.04
PO%,LOB%,-0.19
PO%,FIP,0.12
PO%,GB/FB,0.18
PO%,LD%,0.12
PO%,GB%,0.12
PO%,FB%,-0.16
PO%,IFFB%,-0.04
PO%,HR/FB,0.15
PO%,IFH%,-0.1
PO%,BUH%,0.05
PO%,RAR,0.01
PO%,WAR,-0.02
PO%,tERA,0.17
PO%,xFIP,0.11
PO%,WPA,-0.05
PO%,RE24,-0.05
PO%,REW,-0.06
PO%,pLI,-0.04
PO%,inLI,0.01
PO%,gmLI,0.01
PO%,exLI,0.05
PO%,Pulls,0.05
PO%,WPA/LI,-0.03
PO%,Clutch,-0.04
PO%,FA%,-0.16
PO%,SL%,-0.09
PO%,CT%,-0.15
PO%,CB%,-0.16
PO%,CH%,-0.03
PO%,SF%,-0.04
PO%,PO%,0.45
PO%,wFB,-0.01
PO%,wSL,-0.05
PO%,wCT,-0.06
PO%,wCB,-0.03
PO%,wCH,-0.09
PO%,wSF,0.18
PO%,O-Swing%,-0.34
PO%,Z-Swing%,0.11
PO%,Swing%,0
PO%,O-Contact%,-0.18
PO%,Z-Contact%,0.14
PO%,Contact%,0.12
PO%,Zone%,0.32
PO%,F-Strike%,0.02
PO%,SwStr%,-0.11
PO%,ERA-,0.05
PO%,FIP-,0.02
PO%,xFIP-,0
PO%,K%,-0.2
PO%,BB%,-0.1
PO%,SIERA,0.13
PO%,RS/9,0.13
PO%,E-F,0.06
wFB,W,0.15
wFB,L,-0.12
wFB,ERA,-0.26
wFB,G,0
wFB,GS,0
wFB,CG,0.11
wFB,ShO,0.09
wFB,IP,0.14
wFB,TBF,0.08
wFB,H,-0.14
wFB,R,-0.22
wFB,ER,-0.23
wFB,HR,-0.16
wFB,BB,-0.02
wFB,IBB,-0.09
wFB,HBP,0.03
wFB,WP,-0.03
wFB,BK,-0.01
wFB,SO,0.26
wFB,GB,-0.01
wFB,FB,-0.06
wFB,LD,-0.12
wFB,IFFB,0.02
wFB,Balls,0.01
wFB,Strikes,0.19
wFB,Pitches,0.13
wFB,RS,0.06
wFB,IFH,-0.03
wFB,BU,-0.03
wFB,BUH,-0.13
wFB,K/9,0.25
wFB,BB/9,-0.07
wFB,K/BB,0.22
wFB,H/9,-0.24
wFB,HR/9,-0.19
wFB,AVG,-0.25
wFB,WHIP,-0.25
wFB,BABIP,-0.09
wFB,LOB%,0.15
wFB,FIP,-0.27
wFB,GB/FB,0.06
wFB,LD%,-0.09
wFB,GB%,0.03
wFB,FB%,0
wFB,IFFB%,0.06
wFB,HR/FB,-0.14
wFB,IFH%,-0.04
wFB,BUH%,-0.12
wFB,RAR,0.25
wFB,WAR,0.26
wFB,tERA,-0.3
wFB,xFIP,-0.24
wFB,WPA,0.22
wFB,RE24,0.24
wFB,REW,0.23
wFB,pLI,0.03
wFB,inLI,0.08
wFB,gmLI,0.04
wFB,exLI,-0.03
wFB,Pulls,-0.08
wFB,WPA/LI,0.26
wFB,Clutch,-0.08
wFB,FA%,0
wFB,SL%,-0.15
wFB,CT%,0.02
wFB,CB%,-0.05
wFB,CH%,-0.11
wFB,SF%,-0.08
wFB,PO%,0.09
wFB,wFB,0.35
wFB,wSL,0.06
wFB,wCT,0.06
wFB,wCB,-0.08
wFB,wCH,0.05
wFB,wSF,0.01
wFB,O-Swing%,0.13
wFB,Z-Swing%,0.11
wFB,Swing%,0.2
wFB,O-Contact%,-0.05
wFB,Z-Contact%,-0.19
wFB,Contact%,-0.15
wFB,Zone%,0.04
wFB,F-Strike%,0.13
wFB,SwStr%,0.18
wFB,ERA-,-0.25
wFB,FIP-,-0.27
wFB,xFIP-,-0.26
wFB,K%,0.27
wFB,BB%,-0.04
wFB,SIERA,-0.26
wFB,RS/9,0
wFB,E-F,-0.04
wSL,W,0.11
wSL,L,-0.06
wSL,ERA,-0.12
wSL,G,0.09
wSL,GS,0.09
wSL,CG,0.08
wSL,ShO,0.01
wSL,IP,0.15
wSL,TBF,0.11
wSL,H,-0.05
wSL,R,-0.06
wSL,ER,-0.06
wSL,HR,-0.01
wSL,BB,0.03
wSL,IBB,-0.02
wSL,HBP,-0.02
wSL,WP,0.11
wSL,BK,-0.01
wSL,SO,0.26
wSL,GB,-0.03
wSL,FB,0
wSL,LD,-0.09
wSL,IFFB,-0.02
wSL,Balls,0.07
wSL,Strikes,0.17
wSL,Pitches,0.15
wSL,RS,0.1
wSL,IFH,0.07
wSL,BU,-0.03
wSL,BUH,0.02
wSL,K/9,0.25
wSL,BB/9,-0.02
wSL,K/BB,0.14
wSL,H/9,-0.15
wSL,HR/9,-0.05
wSL,AVG,-0.15
wSL,WHIP,-0.14
wSL,BABIP,0.01
wSL,LOB%,0.08
wSL,FIP,-0.17
wSL,GB/FB,-0.03
wSL,LD%,-0.06
wSL,GB%,-0.01
wSL,FB%,0.03
wSL,IFFB%,-0.02
wSL,HR/FB,-0.02
wSL,IFH%,0.11
wSL,BUH%,0.06
wSL,RAR,0.19
wSL,WAR,0.19
wSL,tERA,-0.18
wSL,xFIP,-0.21
wSL,WPA,0.15
wSL,RE24,0.16
wSL,REW,0.16
wSL,pLI,0
wSL,inLI,0.03
wSL,gmLI,0
wSL,exLI,-0.05
wSL,Pulls,0.01
wSL,WPA/LI,0.16
wSL,Clutch,-0.01
wSL,FA%,0.03
wSL,SL%,0.47
wSL,CT%,-0.08
wSL,CB%,-0.04
wSL,CH%,-0.18
wSL,SF%,-0.02
wSL,PO%,0.09
wSL,wFB,0
wSL,wSL,0.39
wSL,wCT,0.05
wSL,wCB,0.07
wSL,wCH,0
wSL,wSF,-0.02
wSL,O-Swing%,0.22
wSL,Z-Swing%,-0.03
wSL,Swing%,0.11
wSL,O-Contact%,-0.26
wSL,Z-Contact%,-0.19
wSL,Contact%,-0.34
wSL,Zone%,-0.07
wSL,F-Strike%,0.04
wSL,SwStr%,0.35
wSL,ERA-,-0.12
wSL,FIP-,-0.17
wSL,xFIP-,-0.21
wSL,K%,0.26
wSL,BB%,0
wSL,SIERA,-0.22
wSL,RS/9,0.03
wSL,E-F,0.05
wCT,W,0.19
wCT,L,-0.07
wCT,ERA,-0.17
wCT,G,0.04
wCT,GS,0.04
wCT,CG,0.16
wCT,ShO,0.1
wCT,IP,0.14
wCT,TBF,0.1
wCT,H,0.01
wCT,R,-0.13
wCT,ER,-0.14
wCT,HR,-0.1
wCT,BB,-0.02
wCT,IBB,0
wCT,HBP,-0.03
wCT,WP,-0.02
wCT,BK,-0.04
wCT,SO,0.17
wCT,GB,0.09
wCT,FB,-0.07
wCT,LD,-0.07
wCT,IFFB,-0.06
wCT,Balls,0.03
wCT,Strikes,0.15
wCT,Pitches,0.12
wCT,RS,0.12
wCT,IFH,0.03
wCT,BU,-0.01
wCT,BUH,0.02
wCT,K/9,0.14
wCT,BB/9,-0.05
wCT,K/BB,0.18
wCT,H/9,-0.11
wCT,HR/9,-0.14
wCT,AVG,-0.1
wCT,WHIP,-0.12
wCT,BABIP,0.03
wCT,LOB%,0.12
wCT,FIP,-0.18
wCT,GB/FB,0.06
wCT,LD%,-0.11
wCT,GB%,0.11
wCT,FB%,-0.08
wCT,IFFB%,-0.02
wCT,HR/FB,-0.08
wCT,IFH%,-0.02
wCT,BUH%,0.05
wCT,RAR,0.21
wCT,WAR,0.22
wCT,tERA,-0.18
wCT,xFIP,-0.18
wCT,WPA,0.16
wCT,RE24,0.18
wCT,REW,0.18
wCT,pLI,0.05
wCT,inLI,0.02
wCT,gmLI,-0.09
wCT,exLI,-0.07
wCT,Pulls,-0.08
wCT,WPA/LI,0.18
wCT,Clutch,-0.01
wCT,FA%,-0.08
wCT,SL%,-0.08
wCT,CT%,0.45
wCT,CB%,0.03
wCT,CH%,-0.11
wCT,SF%,0.16
wCT,PO%,-0.08
wCT,wFB,0.08
wCT,wSL,0.06
wCT,wCT,0.38
wCT,wCB,0.09
wCT,wCH,-0.04
wCT,wSF,0.16
wCT,O-Swing%,0.17
wCT,Z-Swing%,0
wCT,Swing%,0.11
wCT,O-Contact%,-0.04
wCT,Z-Contact%,-0.03
wCT,Contact%,-0.09
wCT,Zone%,-0.04
wCT,F-Strike%,0.08
wCT,SwStr%,0.11
wCT,ERA-,-0.18
wCT,FIP-,-0.19
wCT,xFIP-,-0.18
wCT,K%,0.15
wCT,BB%,-0.03
wCT,SIERA,-0.17
wCT,RS/9,0.05
wCT,E-F,-0.03
wCB,W,0.12
wCB,L,-0.03
wCB,ERA,-0.07
wCB,G,0.08
