"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Marcus Thames","Tigers","29","88","151","152","42","7","7","2","26","26","44","1","0","0","0","0","0","152","0","26","0","0","0","176","354","530","48.7 %","27.0 %","24.3 %","9.2 %","61.8 %","29.0 %","1523"
"David Dellucci","Phillies","32","65","87","90","26","2","10","2","12","12","31","3","0","0","0","0","0","90","0","6","0","0","0","120","205","325","13.3 %","35.6 %","51.1 %","3.3 %","53.3 %","43.3 %","1402"
"Craig Wilson","- - -","29","72","107","109","31","7","5","2","17","17","34","2","0","1","0","0","0","109","0","11","0","0","0","102","219","321","30.3 %","42.2 %","27.5 %","11.0 %","58.7 %","30.3 %","1015"
"Pat Burrell","Phillies","29","99","157","161","45","8","10","1","26","26","59","4","0","0","0","0","0","161","0","21","0","0","0","219","362","581","27.3 %","38.5 %","34.2 %","6.8 %","59.6 %","33.5 %","949"
"Kelly Shoppach","Indians","26","22","27","27","8","0","5","0","3","3","7","0","0","0","0","0","0","27","0","0","0","0","0","25","56","81","14.8 %","48.2 %","37.0 %","11.1 %","51.9 %","37.0 %","3867"
"Chris Shelton","Tigers","26","79","126","127","38","8","11","3","16","16","35","1","0","0","0","0","0","127","0","13","0","0","0","163","287","450","27.6 %","29.9 %","42.5 %","12.6 %","59.1 %","28.4 %","1891"
"Derrek Lee","Cubs","30","36","49","53","15","2","5","0","8","8","22","4","0","0","0","0","0","53","0","2","0","0","0","73","121","194","26.4 %","41.5 %","32.1 %","5.7 %","60.4 %","34.0 %","525"
"Ken Griffey Jr.","Reds","36","88","147","150","42","9","8","0","25","25","50","3","0","0","0","0","0","150","0","14","0","0","0","182","322","504","28.0 %","34.7 %","37.3 %","7.3 %","62.7 %","30.0 %","327"
"Vance Wilson","Tigers","33","29","42","42","13","3","5","0","5","5","11","0","0","0","0","0","0","42","0","4","0","0","0","35","87","122","21.4 %","23.8 %","54.8 %","9.5 %","66.7 %","23.8 %","903"
"Adam Lind","Blue Jays","22","13","22","22","7","1","4","0","2","2","5","0","0","0","0","0","0","22","0","1","0","0","0","23","65","88","22.7 %","31.8 %","45.5 %","4.6 %","59.1 %","36.4 %","8027"
"Jorge Posada","Yankees","34","97","152","157","46","9","14","2","21","21","56","5","0","0","0","0","0","157","0","8","0","0","0","158","301","459","24.8 %","38.9 %","36.3 %","9.6 %","59.9 %","30.6 %","841"
"Victor Santos","Pirates","29","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","4","0.0 %","0.0 %","100.0 %","0.0 %","50.0 %","50.0 %","446"
"Jae Seo","Dodgers","29","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","5","8","50.0 %","0.0 %","50.0 %","0.0 %","100.0 %","0.0 %","895"
"Miguel Cabrera","Marlins","23","108","163","167","46","4","16","1","25","25","54","4","0","0","0","0","0","167","0","12","0","0","0","192","383","575","21.6 %","38.3 %","40.1 %","9.0 %","58.1 %","32.9 %","1744"
"David Wright","Mets","23","124","204","210","63","12","23","3","25","25","69","6","0","0","0","0","0","210","0","20","0","0","0","230","476","706","22.4 %","30.0 %","47.6 %","6.2 %","59.5 %","34.3 %","3787"
"Troy Glaus","Blue Jays","29","125","199","203","52","5","10","0","37","37","70","4","0","0","0","0","0","203","0","22","0","0","0","254","483","737","23.2 %","41.9 %","35.0 %","4.4 %","61.6 %","34.0 %","15"
"Wily Mo Pena","Red Sox","24","52","71","75","22","5","6","1","10","10","25","4","0","0","0","0","0","75","0","13","0","0","0","72","155","227","22.7 %","37.3 %","40.0 %","6.7 %","60.0 %","33.3 %","344"
"Mike Napoli","Angels","24","62","92","93","24","1","7","0","16","16","30","1","0","0","0","0","0","93","0","19","0","0","0","133","227","360","31.2 %","32.3 %","36.6 %","6.5 %","63.4 %","30.1 %","3057"
"Eliezer Alfonzo","Giants","27","59","83","86","25","7","4","2","12","12","21","3","0","0","0","0","0","86","0","11","0","0","0","63","183","246","37.2 %","32.6 %","30.2 %","10.5 %","59.3 %","30.2 %","2331"
"Torii Hunter","Twins","30","110","165","169","45","10","4","1","30","30","57","4","0","0","0","0","0","168","0","27","0","0","0","172","351","523","27.2 %","34.9 %","37.9 %","15.4 %","58.0 %","26.6 %","731"
"James Loney","Dodgers","22","25","36","36","11","4","1","2","4","4","12","0","0","0","0","0","0","36","0","3","0","0","0","50","95","145","25.0 %","36.1 %","38.9 %","5.6 %","63.9 %","30.6 %","4556"
"Todd Hollandsworth","- - -","33","45","61","63","19","4","7","1","7","7","20","2","0","0","0","0","0","63","0","5","0","0","0","54","137","191","30.2 %","31.8 %","38.1 %","14.3 %","57.1 %","28.6 %","433"
"Dustan Mohr","Red Sox","30","8","9","9","2","0","0","0","2","2","3","0","0","0","0","0","0","9","0","1","0","0","0","10","19","29","55.6 %","22.2 %","22.2 %","0.0 %","77.8 %","22.2 %","744"
"Matthew LeCroy","Nationals","30","13","17","18","6","3","1","0","2","2","5","1","0","0","0","0","0","18","0","1","0","0","0","20","43","63","16.7 %","33.3 %","50.0 %","33.3 %","44.4 %","22.2 %","1456"
"Morgan Ensberg","Astros","30","86","137","140","39","9","8","1","21","21","42","3","0","0","0","0","0","140","0","12","0","0","0","168","307","475","30.7 %","32.1 %","37.1 %","7.1 %","60.7 %","32.1 %","556"
"Geoff Jenkins","Brewers","31","87","117","121","37","13","8","1","15","15","31","4","0","0","0","0","0","121","0","12","0","0","0","137","251","388","21.5 %","38.0 %","40.5 %","8.3 %","58.7 %","33.1 %","690"
"Barry Bonds","Giants","41","94","156","157","42","6","11","0","25","25","44","1","0","0","0","0","0","157","0","16","0","0","0","211","337","548","18.5 %","51.6 %","29.9 %","5.1 %","57.3 %","37.6 %","1109"
"Garrett Atkins","Rockies","26","123","214","219","63","10","25","0","28","28","74","5","0","0","0","0","0","219","0","11","0","0","0","300","477","777","22.8 %","40.2 %","37.0 %","7.8 %","55.7 %","36.5 %","1790"
"Curtis Granderson","Tigers","25","100","158","163","46","5","17","5","19","19","37","5","0","0","0","0","0","162","0","9","0","0","0","210","357","567","25.2 %","32.5 %","42.3 %","4.9 %","65.6 %","29.5 %","4747"
"Paul Konerko","White Sox","30","123","193","200","53","11","8","0","34","34","71","7","0","0","0","0","0","200","0","17","0","0","0","245","442","687","30.0 %","34.0 %","36.0 %","6.5 %","61.5 %","32.0 %","242"
"Grady Sizemore","Indians","23","133","235","239","70","12","27","5","26","26","44","4","0","0","0","0","0","239","0","15","0","0","0","268","536","804","28.9 %","35.6 %","35.6 %","8.8 %","58.6 %","32.6 %","2197"
"Ben Broussard","- - -","29","84","131","135","36","5","10","0","21","21","39","4","0","0","0","0","0","135","0","15","0","0","0","146","279","425","28.2 %","31.1 %","40.7 %","8.9 %","57.0 %","34.1 %","312"
"Endy Chavez","Mets","28","56","70","72","23","5","10","4","4","4","16","2","0","0","0","0","0","72","0","7","0","0","0","92","171","263","26.4 %","29.2 %","44.4 %","12.5 %","63.9 %","23.6 %","768"
"Miguel Tejada","Orioles","32","102","150","155","42","9","9","0","24","24","46","5","0","0","0","0","0","155","0","13","0","0","0","179","326","505","23.2 %","31.0 %","45.8 %","9.7 %","55.5 %","34.8 %","941"
"Brian McCann","Braves","22","102","166","170","48","8","18","0","22","22","57","4","0","0","0","0","0","170","0","17","0","0","0","212","364","576","26.5 %","37.7 %","35.9 %","7.7 %","65.9 %","26.5 %","4810"
"Todd Linden","Giants","26","13","17","17","5","2","0","1","2","2","3","0","0","0","0","0","0","17","0","1","0","0","0","21","37","58","35.3 %","23.5 %","41.2 %","23.5 %","47.1 %","29.4 %","1803"
"J.D. Drew","Dodgers","30","91","136","142","37","3","10","4","20","20","47","6","0","0","0","0","0","142","0","18","0","0","0","191","315","506","26.8 %","29.6 %","43.7 %","6.3 %","58.5 %","35.2 %","1152"
"Ricky Ledee","- - -","32","23","25","25","8","2","4","0","2","2","5","0","0","0","0","0","0","25","0","1","0","0","0","35","50","85","24.0 %","40.0 %","36.0 %","8.0 %","72.0 %","20.0 %","1407"
"Eduardo Perez","- - -","36","35","48","51","14","2","5","0","7","7","16","3","0","0","0","0","0","51","0","9","0","0","0","65","112","177","33.3 %","29.4 %","37.3 %","13.7 %","52.9 %","33.3 %","1409"
"Victor Martinez","Indians","27","103","166","172","54","15","23","0","16","16","43","6","0","0","0","0","0","172","0","11","0","0","0","214","376","590","20.9 %","28.5 %","50.6 %","10.5 %","59.9 %","29.7 %","393"
"Ray Durham","Giants","34","104","162","164","41","2","9","5","25","25","51","2","0","0","0","0","0","164","0","17","0","0","0","197","387","584","31.1 %","31.7 %","37.2 %","6.7 %","61.6 %","31.7 %","230"
"Rocco Baldelli","Devil Rays","24","58","98","100","26","1","8","4","13","13","25","2","0","0","0","0","0","100","0","20","0","0","0","97","210","307","26.0 %","43.0 %","31.0 %","5.0 %","63.0 %","32.0 %","1656"
"Mike Piazza","Padres","37","87","128","129","32","3","6","1","22","22","37","1","0","0","0","0","0","129","0","11","0","0","0","169","288","457","17.1 %","38.8 %","44.2 %","9.3 %","64.3 %","26.4 %","893"
"Brandon Webb","Diamondbacks","27","8","9","10","4","2","2","0","0","0","7","1","0","0","0","0","0","10","0","2","0","0","0","11","25","36","20.0 %","70.0 %","10.0 %","40.0 %","40.0 %","20.0 %","1692"
"Esteban German","Royals","28","37","53","53","16","3","5","5","3","3","12","0","0","0","0","0","0","53","0","2","0","0","0","73","126","199","13.2 %","41.5 %","45.3 %","11.3 %","56.6 %","32.1 %","1449"
"Miguel Ojeda","- - -","31","16","18","18","5","0","3","0","2","2","8","0","0","0","0","0","0","18","0","1","0","0","0","23","38","61","27.8 %","33.3 %","38.9 %","11.1 %","55.6 %","33.3 %","1712"
"Matt Diaz","Braves","28","51","63","67","20","4","8","2","6","6","15","4","0","0","0","0","0","67","0","4","0","0","0","61","140","201","20.9 %","28.4 %","50.8 %","7.5 %","61.2 %","31.3 %","1771"
"Alex Rios","Blue Jays","25","90","145","154","44","8","16","3","17","17","56","9","0","0","0","0","0","154","0","7","0","0","0","176","347","523","21.4 %","41.6 %","37.0 %","6.5 %","62.3 %","31.2 %","2090"
"Michael Barrett","Cubs","29","81","117","120","34","8","10","1","15","15","35","3","0","0","0","0","0","120","0","9","0","0","0","136","244","380","26.7 %","35.0 %","38.3 %","10.0 %","58.3 %","31.7 %","762"
"Tadahito Iguchi","White Sox","31","94","147","148","42","8","16","0","18","18","42","1","0","0","0","0","0","148","0","10","0","0","0","170","331","501","18.9 %","30.4 %","50.7 %","6.8 %","64.2 %","29.1 %","8581"
"Michael Morse","Mariners","24","9","14","16","6","2","4","0","0","0","6","2","0","0","0","0","0","16","0","2","0","0","0","21","36","57","25.0 %","37.5 %","37.5 %","6.3 %","62.5 %","31.3 %","3035"
"Mark Sweeney","Giants","36","50","73","74","23","5","11","2","5","5","17","1","0","0","0","0","0","74","0","4","0","0","0","113","155","268","21.6 %","29.7 %","48.7 %","8.1 %","67.6 %","24.3 %","1408"
"Shawn Green","- - -","33","93","124","127","35","5","13","2","15","15","33","3","0","0","0","0","0","127","0","5","0","0","0","163","266","429","24.4 %","41.7 %","33.9 %","8.7 %","58.3 %","33.1 %","651"
"Robb Quinlan","Angels","29","47","62","63","16","1","5","1","9","9","17","1","0","0","0","0","0","63","0","8","0","0","0","66","128","194","28.6 %","34.9 %","36.5 %","11.1 %","60.3 %","28.6 %","1779"
"Nick Swisher","Athletics","25","117","189","195","49","9","7","1","32","32","67","6","0","0","0","0","0","195","0","21","0","0","0","278","424","702","28.7 %","30.8 %","40.5 %","7.2 %","63.1 %","29.7 %","4599"
"Cory Sullivan","Rockies","26","62","86","88","28","5","14","7","2","2","12","2","0","0","0","0","0","88","0","2","0","0","0","108","227","335","13.6 %","38.6 %","47.7 %","6.8 %","64.8 %","28.4 %","1940"
"Joe Mauer","Twins","23","86","113","120","33","2","16","3","12","12","40","7","0","0","0","0","0","120","0","2","0","0","0","153","281","434","7.5 %","27.5 %","65.0 %","3.3 %","69.2 %","27.5 %","1857"
"Robinson Cano","Yankees","23","80","116","121","34","8","11","0","15","15","36","5","0","0","0","0","0","121","0","16","0","0","0","133","268","401","17.4 %","30.6 %","52.1 %","11.6 %","57.9 %","30.6 %","3269"
"Stephen Drew","Diamondbacks","23","42","62","63","18","3","6","4","5","5","11","1","0","0","0","0","0","63","0","5","0","0","0","73","124","197","23.8 %","34.9 %","41.3 %","3.2 %","65.1 %","31.8 %","4251"
"Joe Borchard","- - -","27","44","57","57","14","1","4","0","9","9","19","0","0","0","0","0","0","57","0","7","0","0","0","75","127","202","24.6 %","22.8 %","52.6 %","3.5 %","64.9 %","31.6 %","224"
"Joe Mays","Reds","30","2","3","3","1","0","1","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","8","8","0.0 %","66.7 %","33.3 %","0.0 %","66.7 %","33.3 %","740"
"Tomo Ohka","Brewers","30","3","3","3","1","0","1","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","1","6","7","0.0 %","33.3 %","66.7 %","0.0 %","66.7 %","33.3 %","788"
"Jason Wood","Marlins","36","3","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","4","8","12","33.3 %","33.3 %","33.3 %","33.3 %","33.3 %","33.3 %","1999"
"Joaquin Arias","Rangers","21","3","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","6","8","33.3 %","33.3 %","33.3 %","33.3 %","66.7 %","0.0 %","3817"
"Jerry Owens","White Sox","25","2","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","5","8","13","0.0 %","0.0 %","100.0 %","33.3 %","33.3 %","33.3 %","6002"
"Mark Teixeira","Rangers","26","127","203","207","53","7","15","1","30","30","70","4","0","0","0","0","0","207","0","24","0","0","0","273","472","745","29.5 %","36.7 %","33.8 %","7.7 %","63.3 %","29.0 %","1281"
"Brandon Inge","Tigers","29","115","183","188","49","7","15","1","26","26","60","5","0","0","0","0","0","187","0","20","0","0","0","238","440","678","29.3 %","38.3 %","32.5 %","4.3 %","64.9 %","30.9 %","470"
"Craig Monroe","Tigers","29","116","179","185","47","7","11","2","27","27","66","6","0","0","0","0","0","185","0","8","0","0","0","187","393","580","34.1 %","33.5 %","32.4 %","3.2 %","64.3 %","32.4 %","1464"
"Luke Scott","Astros","28","43","67","68","17","1","5","2","9","9","17","1","0","0","0","0","0","68","0","5","0","0","0","71","113","184","22.1 %","26.5 %","51.5 %","7.4 %","60.3 %","32.4 %","3469"
"Tony Clark","Diamondbacks","34","28","37","37","9","1","2","0","6","6","10","0","0","0","0","0","0","37","0","4","0","0","0","50","79","129","24.3 %","21.6 %","54.1 %","2.7 %","67.6 %","29.7 %","182"
"Jason Kubel","Twins","24","38","53","54","14","3","3","0","8","8","15","1","0","0","0","0","0","54","0","3","0","0","0","67","110","177","13.0 %","40.7 %","46.3 %","5.6 %","66.7 %","27.8 %","2161"
"Gabe Gross","Brewers","26","48","62","64","17","4","4","0","9","9","24","2","0","0","0","0","0","64","0","9","0","0","0","81","150","231","21.9 %","29.7 %","48.4 %","9.4 %","60.9 %","29.7 %","2184"
"Orlando Hernandez","- - -","36","6","6","6","2","1","0","1","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","3","19","22","33.3 %","33.3 %","33.3 %","16.7 %","66.7 %","16.7 %","823"
"Milton Bradley","Athletics","28","61","93","94","24","6","3","1","14","14","25","1","0","0","0","0","0","94","0","7","0","0","0","108","190","298","28.7 %","33.0 %","38.3 %","11.7 %","61.7 %","26.6 %","369"
"Scott Spiezio","Cardinals","33","72","92","94","24","3","7","2","12","12","31","2","0","0","0","0","0","94","0","9","0","0","0","109","203","312","41.5 %","34.0 %","24.5 %","7.5 %","63.8 %","28.7 %","37"
"Chase Utley","Phillies","27","126","226","229","60","10","19","2","29","29","52","3","0","0","0","0","0","229","0","33","0","0","0","297","543","840","31.9 %","39.3 %","28.8 %","12.2 %","58.5 %","29.3 %","1679"
"Jorge Piedra","Rockies","27","16","20","20","5","1","1","0","3","3","7","0","0","0","0","0","0","20","0","4","0","0","0","25","40","65","40.0 %","15.0 %","45.0 %","10.0 %","55.0 %","35.0 %","2211"
"Carl Crawford","Devil Rays","24","100","149","150","39","9","6","6","18","18","39","1","0","0","0","0","0","150","0","14","0","0","0","153","353","506","23.3 %","34.7 %","42.0 %","10.7 %","63.3 %","26.0 %","1201"
"Carlos Pena","Red Sox","28","7","8","8","2","0","1","0","1","1","1","0","0","0","0","0","0","8","0","0","0","0","0","7","11","18","25.0 %","50.0 %","25.0 %","0.0 %","75.0 %","25.0 %","934"
"Bronson Arroyo","Reds","29","13","16","16","4","0","2","0","2","2","3","0","0","0","0","0","0","16","0","0","0","0","0","15","34","49","43.8 %","18.8 %","37.5 %","12.5 %","62.5 %","25.0 %","978"
"Terrmel Sledge","Padres","29","13","16","16","4","0","2","0","2","2","3","0","0","0","0","0","0","16","0","1","0","0","0","26","40","66","18.8 %","37.5 %","43.8 %","0.0 %","75.0 %","25.0 %","1878"
"Roberto Petagine","Mariners","35","8","8","8","2","0","1","0","1","1","1","0","0","0","0","0","0","8","0","1","0","0","0","11","27","38","25.0 %","25.0 %","50.0 %","12.5 %","50.0 %","37.5 %","8607"
"Casey Blake","Indians","32","75","109","114","28","7","2","1","18","18","37","5","0","0","0","0","0","114","0","10","0","0","0","126","272","398","29.0 %","33.3 %","37.7 %","11.4 %","58.8 %","29.8 %","719"
"Mike Jacobs","Marlins","25","96","144","149","37","3","13","1","20","20","45","5","0","0","0","0","0","149","0","13","0","0","0","156","303","459","25.5 %","34.9 %","39.6 %","6.7 %","59.1 %","34.2 %","2231"
"Austin Kearns","- - -","26","93","151","156","38","6","7","2","23","23","45","5","0","0","0","0","0","156","0","7","0","0","0","191","329","520","26.9 %","28.9 %","44.2 %","4.5 %","65.4 %","30.1 %","332"
"Chris Snelling","Mariners","24","17","23","24","6","1","1","1","3","3","6","1","0","0","0","0","0","24","0","2","0","0","0","29","52","81","29.2 %","29.2 %","41.7 %","4.2 %","62.5 %","33.3 %","1480"
"Bengie Molina","Blue Jays","31","87","145","147","38","8","10","1","19","19","39","2","0","0","0","0","0","147","0","7","0","0","0","155","354","509","21.1 %","36.7 %","42.2 %","4.1 %","61.9 %","34.0 %","24"
"Carlos Ruiz","Phillies","27","16","20","21","5","1","0","1","3","3","6","1","0","0","0","0","0","21","0","2","0","0","0","24","42","66","33.3 %","28.6 %","38.1 %","9.5 %","52.4 %","38.1 %","2579"
"Aramis Ramirez","Cubs","28","138","244","250","60","8","13","2","37","37","79","6","0","0","0","0","0","250","0","31","0","0","0","296","576","872","25.6 %","36.0 %","38.4 %","8.4 %","65.2 %","26.4 %","1002"
"Adrian Beltre","Mariners","27","121","208","210","55","12","15","3","25","25","50","2","0","0","0","0","0","210","0","29","0","0","0","233","504","737","26.2 %","33.3 %","40.5 %","5.7 %","64.3 %","30.0 %","639"
"John Rodriguez","Cardinals","28","36","39","42","12","1","7","2","2","2","8","3","0","0","0","0","0","42","0","2","0","0","0","54","95","149","11.9 %","38.1 %","50.0 %","11.9 %","61.9 %","26.2 %","2338"
"Mike Cameron","Padres","33","103","181","185","47","7","14","4","22","22","52","4","0","0","0","0","0","185","0","16","0","0","0","263","405","668","23.2 %","38.4 %","38.4 %","7.0 %","56.2 %","36.8 %","1070"
"Ramon Hernandez","Orioles","30","100","156","161","40","6","12","0","22","22","52","5","0","0","0","0","0","161","0","23","0","0","0","188","349","537","21.7 %","30.4 %","47.8 %","8.1 %","58.4 %","33.5 %","918"
"Miguel Olivo","Marlins","27","83","124","126","35","9","13","0","13","13","26","2","0","0","0","0","0","126","0","19","0","0","0","113","286","399","30.2 %","28.6 %","41.3 %","16.7 %","59.5 %","23.8 %","1638"
"Ramon Ortiz","Nationals","33","4","5","5","1","0","0","0","1","1","1","0","0","0","0","0","0","5","0","1","0","0","0","3","10","13","20.0 %","40.0 %","40.0 %","40.0 %","40.0 %","20.0 %","27"
"George Lombard","Nationals","30","3","5","5","1","0","0","0","1","1","1","0","0","0","0","0","0","5","0","1","0","0","0","5","7","12","20.0 %","40.0 %","40.0 %","40.0 %","40.0 %","20.0 %","101"
"Ryan Roberts","Blue Jays","25","3","5","5","1","0","0","0","1","1","1","0","0","0","0","0","0","5","0","0","0","0","0","8","9","17","20.0 %","20.0 %","60.0 %","0.0 %","80.0 %","20.0 %","5653"
"Jeromy Burnitz","Pirates","37","70","98","100","24","4","5","0","15","15","28","2","0","0","0","0","0","100","0","13","0","0","0","111","240","351","37.0 %","27.0 %","36.0 %","10.0 %","61.0 %","29.0 %","867"
"Cody Ross","- - -","25","59","86","88","20","1","4","2","13","13","33","2","0","0","0","0","0","88","0","6","0","0","0","111","193","304","25.0 %","35.2 %","39.8 %","8.0 %","60.2 %","31.8 %","1760"
"Mark DeRosa","Rangers","31","82","119","121","32","6","12","1","13","13","37","2","0","0","0","0","0","121","0","14","0","0","0","125","250","375","19.8 %","38.0 %","42.2 %","10.7 %","60.3 %","28.9 %","1392"
"Brandon Phillips","Reds","25","105","150","155","42","12","12","1","17","17","42","5","0","0","0","0","0","155","0","9","0","0","0","164","337","501","25.8 %","37.4 %","36.8 %","4.5 %","64.5 %","31.0 %","791"
"Bobby Kielty","Athletics","29","51","73","74","20","5","7","0","8","8","22","1","0","0","0","0","0","74","0","5","0","0","0","80","147","227","17.6 %","39.2 %","43.2 %","1.4 %","64.9 %","33.8 %","736"
"Carlos Lee","- - -","30","132","220","230","54","9","9","1","35","35","65","10","0","0","0","0","0","230","0","27","0","0","0","263","509","772","32.2 %","35.7 %","32.2 %","12.6 %","60.9 %","26.5 %","243"
"Vernon Wells","Blue Jays","27","123","205","213","51","5","16","1","29","29","66","8","0","0","0","0","0","213","0","26","0","0","0","204","427","631","25.4 %","35.2 %","39.4 %","11.3 %","57.3 %","31.5 %","1326"
"Matt Stairs","- - -","38","72","102","104","25","0","12","0","13","13","31","2","0","0","0","0","0","104","0","9","0","0","0","152","250","402","19.2 %","33.7 %","47.1 %","6.7 %","55.8 %","37.5 %","1384"
"Matt Murton","Cubs","24","73","95","96","24","3","8","2","11","11","22","1","0","0","0","0","0","96","0","12","0","0","0","125","208","333","15.6 %","31.3 %","53.1 %","10.4 %","65.6 %","24.0 %","6307"
"Angel Pagan","Cubs","24","37","47","48","13","4","3","1","5","5","11","1","0","0","0","0","0","48","0","4","0","0","0","49","93","142","20.8 %","41.7 %","37.5 %","12.5 %","68.8 %","18.8 %","2918"
"Justin Morneau","Twins","25","119","197","207","51","12","9","1","29","29","75","10","0","0","0","0","0","207","0","19","0","0","0","203","419","622","21.3 %","43.5 %","35.3 %","7.3 %","63.3 %","29.5 %","1737"
"Jeff Francoeur","Braves","22","116","187","190","46","7","11","3","25","25","54","3","0","0","0","0","0","190","0","39","0","0","0","177","389","566","33.2 %","31.1 %","35.8 %","10.0 %","63.7 %","26.3 %","4792"
"Aaron Rowand","Phillies","28","69","109","111","28","4","9","3","12","12","23","2","0","0","0","0","0","111","0","12","0","0","0","118","226","344","21.6 %","32.4 %","46.0 %","11.7 %","58.6 %","29.7 %","254"
"Frank Thomas","Athletics","38","120","218","224","50","10","2","0","38","38","74","6","0","0","0","0","0","224","0","34","0","0","0","311","544","855","32.6 %","34.8 %","32.6 %","5.8 %","67.4 %","26.8 %","255"
"Raul Ibanez","Mariners","34","120","194","201","45","3","10","2","30","30","65","7","0","0","0","0","0","201","0","21","0","0","0","256","447","703","23.4 %","34.8 %","41.8 %","3.5 %","66.7 %","29.9 %","607"
"Magglio Ordonez","Tigers","32","117","190","192","49","13","12","0","24","24","48","2","0","0","0","0","0","192","0","19","0","0","0","212","406","618","22.9 %","25.5 %","51.6 %","6.3 %","66.7 %","27.1 %","248"
"Jose Reyes","Mets","23","115","187","187","48","11","9","11","17","17","42","0","0","0","0","0","0","187","0","22","0","0","0","212","460","672","24.1 %","38.5 %","37.4 %","12.8 %","64.7 %","22.5 %","1736"
"Ryan Garko","Indians","25","38","59","62","16","4","5","0","7","7","21","3","0","0","0","0","0","62","0","5","0","0","0","90","149","239","22.6 %","38.7 %","38.7 %","6.5 %","64.5 %","29.0 %","6319"
"Jeff Kent","Dodgers","38","85","145","148","39","8","16","1","14","14","36","3","0","0","0","0","0","148","0","10","0","0","0","178","318","496","33.1 %","33.1 %","33.8 %","5.4 %","61.5 %","33.1 %","1119"
"Chris Coste","Phillies","33","34","52","52","12","1","4","0","7","7","16","0","0","0","0","0","0","52","0","3","0","0","0","58","122","180","28.9 %","42.3 %","28.9 %","15.4 %","59.6 %","25.0 %","7243"
"Reggie Sanders","Royals","38","62","92","95","23","3","8","1","11","11","24","3","0","0","0","0","0","95","0","14","0","0","0","90","187","277","19.0 %","37.9 %","43.2 %","13.7 %","54.7 %","31.6 %","1129"
"Reed Johnson","Blue Jays","29","85","121","122","32","7","13","0","12","12","23","1","0","0","0","0","0","122","0","11","0","0","0","138","310","448","32.0 %","32.0 %","36.1 %","7.4 %","68.9 %","23.8 %","1702"
"Ryan Theriot","Cubs","26","20","26","26","7","2","2","1","2","2","5","0","0","0","0","0","0","26","0","2","0","0","0","27","56","83","23.1 %","23.1 %","53.9 %","11.5 %","69.2 %","19.2 %","3811"
"Xavier Nady","- - -","27","89","140","141","35","7","12","0","16","16","33","1","0","0","0","0","0","141","0","14","0","0","0","144","298","442","18.4 %","39.7 %","41.8 %","6.4 %","67.4 %","26.2 %","1658"
"Edwin Encarnacion","Reds","23","77","122","124","31","8","8","1","14","14","33","2","0","0","0","0","0","124","0","17","0","0","0","138","275","413","37.1 %","29.8 %","33.1 %","11.3 %","68.6 %","20.2 %","2151"
"Ryan Shealy","- - -","26","39","67","67","16","1","7","1","7","7","20","0","0","0","0","0","0","67","0","6","0","0","0","90","177","267","37.3 %","28.4 %","34.3 %","10.5 %","52.2 %","37.3 %","4443"
"Bernie Williams","Yankees","37","85","112","118","30","6","12","0","12","12","29","6","0","0","0","0","0","117","0","10","0","0","0","133","210","343","22.9 %","37.3 %","39.8 %","5.1 %","74.6 %","20.3 %","857"
"Johnny Damon","Yankees","32","118","195","200","49","14","8","3","24","24","50","5","0","0","0","0","0","200","0","29","0","0","0","247","471","718","33.5 %","30.0 %","36.5 %","16.0 %","62.5 %","21.5 %","185"
"Dan Uggla","Marlins","26","121","198","206","47","7","10","3","27","27","59","8","0","0","0","0","0","206","0","14","0","0","0","237","465","702","23.8 %","36.9 %","39.3 %","9.7 %","61.2 %","29.1 %","3442"
"Andy Phillips","Yankees","29","49","66","68","16","1","6","2","7","7","16","2","0","0","0","0","0","68","0","2","0","0","0","54","127","181","20.6 %","39.7 %","39.7 %","4.4 %","61.8 %","33.8 %","2075"
"Andy Pettitte","Astros","34","10","12","12","3","0","2","0","1","1","1","0","0","0","0","0","0","12","0","0","0","0","0","14","36","50","8.3 %","25.0 %","66.7 %","8.3 %","66.7 %","25.0 %","840"
"Howie Kendrick","Angels","22","47","71","73","22","9","9","0","4","4","11","2","0","0","0","0","0","73","0","2","0","0","0","62","153","215","20.6 %","38.4 %","41.1 %","11.0 %","60.3 %","28.8 %","4229"
"Rich Aurilia","Reds","34","99","160","163","37","6","8","1","22","22","43","3","0","0","0","0","0","163","0","24","0","0","0","188","357","545","31.9 %","26.4 %","41.7 %","9.2 %","62.6 %","28.2 %","1106"
