"Name","Team","Age","G","AB","PA","H","1B","2B","3B","HR","R","RBI","SF","SH","GDP","SB","CS","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"Franklin Gutierrez","Indians","25","88","132","132","38","33","5","0","0","0","9","0","0","10","0","0","132","0","0","0","11","0","0","169","354","523","68.9 %","18.9 %","12.1 %","12.1 %","62.9 %","25.0 %","3255"
"Evan Longoria","Rays","22","80","128","128","38","36","2","0","0","0","14","0","0","8","0","0","128","0","0","0","10","0","0","137","284","421","68.0 %","26.6 %","5.5 %","10.9 %","66.4 %","22.7 %","9368"
"Torii Hunter","Angels","32","123","204","204","59","53","6","0","0","0","16","0","0","15","0","0","204","0","0","0","17","0","0","196","425","621","56.9 %","34.3 %","8.8 %","11.8 %","69.1 %","19.1 %","731"
"Carlos Guillen","Tigers","32","92","160","160","47","45","1","1","0","0","9","0","0","11","0","0","160","0","0","0","11","0","0","180","344","524","58.8 %","31.3 %","10.0 %","8.8 %","65.6 %","25.6 %","1079"
"Hanley Ramirez","Marlins","24","113","215","215","63","59","4","0","0","0","4","0","0","5","0","0","215","0","0","0","20","0","0","273","479","752","54.0 %","32.1 %","14.0 %","14.4 %","62.8 %","22.8 %","8001"
"Aaron Cook","Rockies","29","15","20","20","6","6","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","7","35","42","45.0 %","50.0 %","5.0 %","25.0 %","65.0 %","10.0 %","1571"
"Max Ramirez","Rangers","23","9","10","10","3","3","0","0","0","0","2","0","0","0","0","0","10","0","0","0","0","0","0","11","23","34","70.0 %","30.0 %","0.0 %","10.0 %","70.0 %","20.0 %","5039"
"Casey McGehee","Cubs","25","6","10","10","3","3","0","0","0","0","4","0","0","1","0","0","10","0","0","0","1","0","0","10","21","31","30.0 %","30.0 %","40.0 %","20.0 %","60.0 %","20.0 %","6086"
"Gabe Gross","- - -","28","74","108","108","30","25","4","1","0","0","7","0","0","6","0","0","108","0","0","0","8","0","0","151","257","408","49.1 %","25.9 %","25.0 %","9.3 %","71.3 %","19.4 %","2184"
"Gabe Kapler","Brewers","32","55","87","87","24","19","5","0","0","0","11","0","0","3","0","0","87","0","0","0","8","0","0","99","232","331","67.8 %","24.1 %","8.1 %","17.2 %","65.5 %","17.2 %","1256"
"Chipper Jones","Braves","36","95","164","164","49","49","0","0","0","0","11","0","0","13","0","0","164","0","0","0","6","0","0","199","334","533","54.9 %","31.1 %","14.0 %","7.9 %","68.3 %","23.8 %","97"
"Fred Lewis","Giants","27","103","185","185","54","51","3","0","0","0","11","0","0","5","0","0","185","0","0","0","15","0","0","228","454","682","38.4 %","41.1 %","20.5 %","16.8 %","66.0 %","17.3 %","4693"
"Hunter Pence","Astros","25","128","245","245","71","66","5","0","0","0","20","0","0","14","0","0","245","0","0","0","39","0","0","245","540","785","53.5 %","34.7 %","11.8 %","17.1 %","63.3 %","19.6 %","8252"
"Johnny Damon","Yankees","34","112","207","207","60","56","4","0","0","0","20","0","0","6","0","0","207","0","0","0","19","0","0","255","538","793","47.8 %","30.9 %","21.3 %","16.4 %","67.6 %","15.9 %","185"
"B.J. Upton","Rays","23","121","200","200","57","51","6","0","0","0","23","0","0","13","0","0","200","0","0","0","12","0","0","246","437","683","45.5 %","34.5 %","20.0 %","19.5 %","61.5 %","19.0 %","5015"
"Ichiro Suzuki","Mariners","34","151","353","353","102","97","4","1","0","0","15","0","0","8","0","0","353","0","0","0","40","0","0","366","774","1140","37.4 %","38.2 %","24.4 %","17.6 %","65.2 %","17.3 %","1101"
"Will Venable","Padres","25","24","44","44","13","13","0","0","0","0","5","0","0","1","0","0","44","0","0","0","5","0","0","55","109","164","52.3 %","34.1 %","13.6 %","9.1 %","70.5 %","20.5 %","211"
"Mark Teixeira","- - -","28","127","209","209","58","49","9","0","0","0","21","0","0","17","0","0","209","0","0","0","14","0","0","250","455","705","64.6 %","25.8 %","9.6 %","10.1 %","59.8 %","30.1 %","1281"
"Ricky Nolasco","Marlins","25","13","17","17","5","5","0","0","0","0","2","0","0","1","0","0","17","0","0","0","0","0","0","16","39","55","41.2 %","35.3 %","23.5 %","5.9 %","88.2 %","5.9 %","3830"
"Micah Owings","- - -","25","17","17","17","5","5","0","0","0","0","0","0","0","2","0","0","17","0","0","0","1","0","0","13","37","50","64.7 %","17.7 %","17.7 %","11.8 %","70.6 %","17.7 %","4253"
"Jarrod Saltalamacchia","Rangers","23","33","39","39","11","10","1","0","0","0","4","0","0","1","0","0","39","0","0","0","0","0","0","50","94","144","64.1 %","33.3 %","2.6 %","7.7 %","53.9 %","38.5 %","5557"
"Derek Jeter","Yankees","34","142","299","299","87","86","1","0","0","0","24","0","0","24","0","0","299","0","0","0","25","0","0","348","651","999","42.5 %","37.5 %","20.1 %","16.7 %","63.2 %","20.1 %","826"
"Ryan Zimmerman","Nationals","23","87","165","165","47","44","3","0","0","0","9","0","0","12","0","0","165","0","0","0","17","0","0","206","395","601","44.9 %","42.4 %","12.7 %","15.2 %","67.3 %","17.6 %","4220"
"Aramis Ramirez","Cubs","30","103","146","146","39","30","9","0","0","0","20","0","0","13","0","0","146","0","0","0","9","0","0","190","377","567","59.6 %","22.6 %","17.8 %","9.6 %","70.6 %","19.9 %","1002"
"Russell Martin","Dodgers","25","135","240","240","68","63","5","0","0","0","20","0","0","16","0","0","240","0","0","0","11","0","0","309","576","885","54.2 %","31.3 %","14.6 %","13.8 %","66.3 %","20.0 %","4616"
"Cristian Guzman","Nationals","30","126","277","277","80","78","2","0","0","0","15","0","0","10","0","0","277","0","0","0","22","0","0","268","584","852","47.3 %","38.6 %","14.1 %","13.0 %","66.4 %","20.6 %","728"
"Kurt Suzuki","Athletics","24","112","208","208","59","55","4","0","0","0","12","0","0","20","0","0","208","0","0","0","9","0","0","233","441","674","53.9 %","32.7 %","13.5 %","8.7 %","76.4 %","14.9 %","8259"
"J.J. Hardy","Brewers","25","125","228","228","64","58","6","0","0","0","15","0","0","18","0","0","228","0","0","0","20","0","0","278","563","841","61.4 %","30.3 %","8.3 %","15.8 %","59.7 %","24.6 %","3797"
"Nick Punto","Twins","30","74","122","122","35","34","1","0","0","0","4","0","0","9","0","0","122","0","0","0","6","0","0","136","309","445","44.3 %","42.6 %","13.1 %","12.3 %","68.0 %","19.7 %","1429"
"Miguel Cairo","Mariners","34","63","92","92","25","21","4","0","0","0","8","0","0","6","0","0","92","0","0","0","5","0","0","101","206","307","52.2 %","30.4 %","17.4 %","21.7 %","66.3 %","12.0 %","1412"
"Angel Pagan","Mets","26","18","27","27","7","5","2","0","0","0","9","0","0","0","0","0","27","0","0","0","2","0","0","29","55","84","33.3 %","37.0 %","29.6 %","7.4 %","59.3 %","33.3 %","2918"
"Kosuke Fukudome","Cubs","31","116","201","201","56","51","5","0","0","0","13","0","0","7","0","0","201","0","0","0","12","0","0","268","512","780","41.8 %","35.8 %","22.4 %","12.4 %","67.7 %","19.9 %","3263"
"Dmitri Young","Nationals","34","40","71","71","20","19","1","0","0","0","0","0","0","8","0","0","71","0","0","0","2","0","0","72","146","218","47.9 %","43.7 %","8.5 %","5.6 %","71.8 %","22.5 %","505"
"Rajai Davis","- - -","27","56","81","81","22","19","3","0","0","0","5","0","0","1","0","0","81","0","0","0","7","0","0","78","195","273","43.2 %","39.5 %","17.3 %","13.6 %","76.5 %","9.9 %","3708"
"Bill Hall","Brewers","28","72","109","109","30","27","3","0","0","0","7","0","0","4","0","0","109","0","0","0","6","0","0","132","283","415","55.1 %","32.1 %","12.8 %","22.9 %","61.5 %","15.6 %","1605"
"Clint Barmes","Rockies","29","60","93","93","25","21","4","0","0","0","7","0","0","8","0","0","93","0","0","0","9","0","0","96","233","329","59.1 %","31.2 %","9.7 %","16.1 %","63.4 %","20.4 %","1830"
"Denard Span","Twins","24","79","151","151","40","34","4","2","0","0","10","0","0","3","0","0","151","0","0","0","10","0","0","174","365","539","40.4 %","41.1 %","18.5 %","13.3 %","70.9 %","15.9 %","8347"
"Moises Alou","Mets","41","14","21","21","6","6","0","0","0","0","1","0","0","1","0","0","21","0","0","0","2","0","0","16","35","51","57.1 %","33.3 %","9.5 %","4.8 %","61.9 %","33.3 %","261"
"Paul Hoover","Marlins","32","8","14","14","4","4","0","0","0","0","1","0","0","2","0","0","14","0","0","0","1","0","0","14","34","48","50.0 %","35.7 %","14.3 %","14.3 %","85.7 %","0.0 %","1212"
"Anderson Hernandez","Nationals","25","18","28","28","8","8","0","0","0","0","6","0","0","1","0","0","28","0","0","0","3","0","0","28","65","93","46.4 %","35.7 %","17.9 %","21.4 %","64.3 %","14.3 %","3366"
"Taylor Teagarden","Rangers","24","5","7","7","2","2","0","0","0","0","1","0","0","0","0","0","7","0","0","0","1","0","0","8","16","24","85.7 %","0.0 %","14.3 %","0.0 %","85.7 %","14.3 %","5199"
"Jamie D'Antona","Diamondbacks","26","7","7","7","2","2","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","8","16","24","42.9 %","14.3 %","42.9 %","28.6 %","42.9 %","28.6 %","5851"
"Tom Gorzelanny","Pirates","25","7","7","7","2","2","0","0","0","0","1","0","0","0","0","0","7","0","0","0","1","0","0","2","15","17","0.0 %","57.1 %","42.9 %","28.6 %","57.1 %","14.3 %","6244"
"Eric Stults","Dodgers","28","6","7","7","2","2","0","0","0","0","1","0","0","0","0","0","7","0","0","0","2","0","0","6","12","18","28.6 %","28.6 %","42.9 %","28.6 %","57.1 %","14.3 %","8011"
"Mark Reynolds","Diamondbacks","24","96","122","122","34","32","2","0","0","0","18","0","0","10","0","0","122","0","0","0","9","0","0","145","288","433","66.4 %","24.6 %","9.0 %","13.9 %","66.4 %","19.7 %","7619"
"Alex Gordon","Royals","24","85","118","118","32","29","2","1","0","0","8","0","0","8","0","0","118","0","0","0","7","0","0","144","287","431","72.9 %","21.2 %","5.9 %","13.6 %","67.0 %","19.5 %","5209"
"Geoff Blum","Astros","35","67","101","101","27","23","4","0","0","0","7","0","0","4","0","0","101","0","0","0","5","0","0","117","235","352","69.3 %","24.8 %","5.9 %","15.8 %","66.3 %","17.8 %","550"
"Miguel Cabrera","Tigers","25","118","205","205","56","51","5","0","0","0","22","0","0","16","0","0","205","0","0","0","10","0","0","194","509","703","61.5 %","22.9 %","15.6 %","8.3 %","62.9 %","28.8 %","1744"
"Dustin Pedroia","Red Sox","24","135","261","261","71","64","7","0","0","0","17","0","0","17","0","0","261","0","0","0","21","0","0","301","634","935","59.8 %","31.0 %","9.2 %","10.7 %","67.4 %","21.8 %","8370"
"Brandon Wood","Angels","23","29","39","39","11","11","0","0","0","0","3","0","0","3","0","0","39","0","0","0","5","0","0","35","92","127","64.1 %","25.6 %","10.3 %","12.8 %","56.4 %","30.8 %","6592"
"Felipe Lopez","- - -","28","107","201","201","55","53","0","2","0","0","13","0","0","13","0","0","201","0","0","0","7","0","0","267","450","717","48.3 %","39.8 %","11.9 %","12.9 %","66.2 %","20.9 %","1311"
"Javier Valentin","Reds","32","33","42","42","11","9","2","0","0","0","4","0","0","2","0","0","42","0","0","0","0","0","0","54","95","149","69.1 %","26.2 %","4.8 %","9.5 %","64.3 %","26.2 %","759"
"Elijah Dukes","Nationals","24","60","94","94","24","18","6","0","0","0","10","0","0","10","0","0","94","0","0","0","5","0","0","91","195","286","58.5 %","35.1 %","6.4 %","12.8 %","67.0 %","20.2 %","4946"
"Nick Markakis","Orioles","24","128","220","220","59","52","7","0","0","0","19","0","0","10","0","0","220","0","0","0","10","0","0","234","480","714","50.5 %","35.5 %","14.1 %","10.0 %","65.0 %","25.0 %","5930"
"Troy Glaus","Cardinals","31","110","168","168","46","43","3","0","0","0","17","0","0","14","0","0","168","0","0","0","8","0","0","221","376","597","59.5 %","29.2 %","11.3 %","13.1 %","60.7 %","26.2 %","15"
"Ray Durham","- - -","36","75","124","124","34","32","2","0","0","0","16","0","0","7","0","0","124","0","0","0","7","0","0","168","301","469","52.4 %","29.8 %","17.7 %","9.7 %","70.2 %","20.2 %","230"
"Lance Berkman","Astros","32","112","191","191","52","49","2","1","0","0","14","0","0","13","0","0","191","0","0","0","9","0","0","232","415","647","53.4 %","37.7 %","8.9 %","10.0 %","63.9 %","26.2 %","548"
"Jason Bay","- - -","29","107","168","168","45","40","5","0","0","0","15","0","0","7","0","0","168","0","0","0","27","0","0","229","389","618","71.4 %","23.2 %","5.4 %","9.5 %","74.4 %","16.1 %","1717"
"Willie Harris","Nationals","30","84","128","128","35","33","2","0","0","0","6","0","0","7","0","0","128","0","0","0","10","0","0","142","316","458","52.3 %","38.3 %","9.4 %","17.2 %","66.4 %","16.4 %","236"
"Placido Polanco","Tigers","32","125","249","249","67","61","6","0","0","0","14","0","0","14","0","0","249","0","0","0","11","0","0","259","556","815","45.8 %","40.6 %","13.7 %","9.2 %","71.1 %","19.7 %","1176"
"Chase Headley","Padres","24","59","87","87","23","20","3","0","0","0","7","0","0","5","0","0","87","0","0","0","3","0","0","117","221","338","71.3 %","26.4 %","2.3 %","10.3 %","63.2 %","26.4 %","4720"
"Ian Kinsler","Rangers","26","91","146","146","39","35","4","0","0","0","12","0","0","11","0","0","146","0","0","0","5","0","0","165","344","509","57.5 %","34.3 %","8.2 %","12.3 %","65.8 %","21.9 %","6195"
"Yunel Escobar","Braves","25","116","259","259","70","65","5","0","0","0","20","0","0","24","0","0","259","0","0","0","19","0","0","273","515","788","42.9 %","42.9 %","14.3 %","10.4 %","69.1 %","20.5 %","4191"
"Aaron Cunningham","Athletics","22","14","18","18","5","5","0","0","0","0","3","0","0","1","0","0","18","0","0","0","0","0","0","12","35","47","50.0 %","38.9 %","11.1 %","5.6 %","72.2 %","22.2 %","4087"
"Eric Patterson","- - -","25","24","36","36","10","10","0","0","0","0","7","0","0","1","0","0","36","0","0","0","2","0","0","36","90","126","50.0 %","36.1 %","13.9 %","11.1 %","75.0 %","13.9 %","9072"
"Jermaine Dye","White Sox","34","107","170","170","46","43","3","0","0","0","15","0","0","18","0","0","170","0","0","0","10","0","0","236","432","668","64.1 %","28.8 %","7.1 %","10.0 %","64.1 %","25.9 %","911"
"David Murphy","Rangers","26","87","147","147","40","38","2","0","0","0","18","0","0","7","0","0","147","0","0","0","7","0","0","153","350","503","65.3 %","29.3 %","5.4 %","10.2 %","68.7 %","21.1 %","6035"
"Omar Infante","Braves","26","61","91","91","24","21","3","0","0","0","6","0","0","4","0","0","91","0","0","0","10","0","0","85","203","288","59.3 %","27.5 %","13.2 %","20.9 %","50.6 %","28.6 %","1609"
"Brian Giles","Padres","37","114","213","213","57","53","3","1","0","0","11","0","0","18","0","0","213","0","0","0","15","0","0","256","459","715","55.4 %","32.4 %","12.2 %","11.3 %","63.9 %","24.9 %","990"
"Willie Bloomquist","Mariners","30","43","76","76","21","21","0","0","0","0","3","0","0","1","0","0","76","0","0","0","10","0","0","89","186","275","35.5 %","43.4 %","21.1 %","18.4 %","69.7 %","11.8 %","1066"
"Vernon Wells","Blue Jays","29","97","182","182","49","46","3","0","0","0","14","0","0","16","0","0","182","0","0","0","17","0","0","191","395","586","59.3 %","31.3 %","9.3 %","11.5 %","69.2 %","19.2 %","1326"
"Alex Cintron","Orioles","29","35","58","58","16","16","0","0","0","0","2","0","0","4","0","0","58","0","0","0","2","0","0","47","118","165","46.6 %","34.5 %","19.0 %","17.2 %","65.5 %","17.2 %","50"
"Jose Bautista","- - -","27","82","130","130","35","33","2","0","0","0","12","0","0","12","0","0","130","0","0","0","7","0","0","151","331","482","48.5 %","36.9 %","14.6 %","10.8 %","64.6 %","24.6 %","1887"
"Raul Ibanez","Mariners","36","134","215","215","58","55","3","0","0","0","29","0","0","13","0","0","215","0","0","0","10","0","0","262","485","747","59.5 %","29.8 %","10.7 %","14.9 %","61.4 %","23.7 %","607"
"Rich Aurilia","Giants","36","90","144","144","38","34","4","0","0","0","10","0","0","11","0","0","144","0","0","0","8","0","0","146","311","457","52.8 %","36.8 %","10.4 %","9.7 %","70.1 %","20.1 %","1106"
"Omar Quintanilla","Rockies","26","46","84","84","21","16","5","0","0","0","6","0","0","3","0","0","84","0","0","0","6","0","0","100","215","315","45.2 %","33.3 %","21.4 %","13.1 %","67.9 %","19.1 %","6335"
"Conor Jackson","Diamondbacks","26","116","192","192","49","41","7","1","0","0","27","0","0","14","0","0","192","0","0","0","10","0","0","191","412","603","57.3 %","28.1 %","14.6 %","10.4 %","62.5 %","27.1 %","5997"
"David DeJesus","Royals","28","110","208","208","55","51","3","1","0","0","18","0","0","10","0","0","208","0","0","0","6","0","0","248","506","754","45.7 %","32.7 %","21.6 %","11.5 %","60.6 %","27.9 %","1825"
"Gary Sheffield","Tigers","39","90","144","144","37","31","6","0","0","0","10","0","0","19","0","0","144","0","0","0","9","0","0","197","355","552","68.1 %","29.2 %","2.8 %","11.8 %","65.3 %","22.9 %","114"
"Melky Cabrera","Yankees","23","100","165","165","43","38","5","0","0","0","12","0","0","11","0","0","165","0","0","0","8","0","0","164","371","535","47.3 %","33.9 %","18.8 %","17.0 %","63.6 %","19.4 %","4022"
"Nathan Haynes","Rays","28","13","22","22","6","6","0","0","0","0","3","0","0","1","0","0","22","0","0","0","2","0","0","20","45","65","45.5 %","27.3 %","27.3 %","22.7 %","59.1 %","18.2 %","17"
"Jamey Carroll","Indians","34","69","128","128","34","32","2","0","0","0","14","0","0","2","0","0","128","0","0","0","12","0","0","155","348","503","50.8 %","28.9 %","20.3 %","10.9 %","68.0 %","21.1 %","1591"
"Alex Rodriguez","Yankees","32","100","167","167","45","44","1","0","0","0","16","0","0","16","0","0","167","0","0","0","14","0","0","176","366","542","72.5 %","21.0 %","6.6 %","13.2 %","56.9 %","29.9 %","1274"
"Delmon Young","Twins","22","134","262","262","68","61","6","1","0","0","19","0","0","19","0","0","262","0","0","0","17","0","0","237","603","840","37.4 %","34.7 %","27.9 %","11.8 %","64.1 %","24.1 %","2140"
"Ryan Ludwick","Cardinals","29","88","109","109","28","24","4","0","0","0","11","0","0","8","0","0","109","0","0","0","8","0","0","104","236","340","63.3 %","24.8 %","11.9 %","9.2 %","63.3 %","27.5 %","1260"
"Joey Gathright","Royals","27","74","134","134","36","35","1","0","0","0","11","0","0","2","0","0","134","0","0","0","14","0","0","132","314","446","16.4 %","44.8 %","38.8 %","24.6 %","67.2 %","8.2 %","3913"
"Chris Snyder","Diamondbacks","27","62","90","90","22","16","6","0","0","0","11","0","0","7","0","0","90","0","0","0","4","0","0","124","212","336","58.9 %","27.8 %","13.3 %","14.4 %","64.4 %","21.1 %","4606"
"Josh Willingham","Marlins","29","70","107","107","27","22","5","0","0","0","13","0","0","7","0","0","107","0","0","0","9","0","0","152","261","413","71.0 %","21.5 %","7.5 %","17.8 %","57.9 %","24.3 %","2103"
"Aubrey Huff","Orioles","31","114","209","209","55","51","4","0","0","0","16","0","0","9","0","0","209","0","0","0","9","0","0","241","446","687","55.0 %","33.0 %","12.0 %","15.8 %","67.0 %","17.2 %","1213"
"Jeremy Hermida","Marlins","24","100","167","167","44","41","3","0","0","0","20","0","0","12","0","0","167","0","0","0","10","0","0","218","423","641","53.9 %","28.1 %","18.0 %","13.8 %","59.9 %","26.4 %","7208"
"Marco Scutaro","Blue Jays","32","107","193","193","51","48","3","0","0","0","11","0","0","8","0","0","193","0","0","0","14","0","0","208","421","629","46.6 %","33.7 %","19.7 %","4.7 %","73.6 %","21.8 %","1555"
"Joe Dillon","Brewers","32","20","20","20","5","4","1","0","0","0","0","0","0","1","0","0","20","0","0","0","3","0","0","22","48","70","55.0 %","30.0 %","15.0 %","30.0 %","60.0 %","10.0 %","2384"
"Howie Kendrick","Angels","24","76","154","154","40","36","4","0","0","0","11","0","0","8","0","0","154","0","0","0","6","0","0","148","341","489","44.8 %","36.4 %","18.8 %","13.0 %","70.1 %","16.9 %","4229"
"Jacoby Ellsbury","Red Sox","24","124","239","239","63","60","2","1","0","0","14","0","0","10","0","0","239","0","0","0","18","0","0","246","545","791","44.4 %","34.7 %","20.9 %","15.1 %","67.4 %","17.6 %","4727"
"Garret Anderson","Angels","36","117","206","206","54","50","4","0","0","0","13","0","0","11","0","0","206","0","0","0","14","0","0","210","456","666","58.7 %","29.6 %","11.7 %","11.2 %","67.0 %","21.8 %","2"
"Andy Marte","Indians","24","42","63","63","17","17","0","0","0","0","6","0","0","5","0","0","63","0","0","0","3","0","0","61","122","183","66.7 %","22.2 %","11.1 %","6.4 %","61.9 %","31.8 %","3203"
"Casey Blake","- - -","34","102","158","158","41","37","4","0","0","0","11","0","0","12","0","0","158","0","0","0","9","0","0","207","400","607","55.7 %","28.5 %","15.8 %","10.8 %","62.0 %","27.2 %","719"
"Andre Ethier","Dodgers","26","102","184","184","46","38","7","1","0","0","16","0","0","6","0","0","184","0","0","0","12","0","0","225","485","710","53.8 %","32.6 %","13.6 %","5.4 %","73.9 %","20.7 %","6265"
"Ryan Sweeney","Athletics","23","83","144","144","38","36","2","0","0","0","15","0","0","9","0","0","144","0","0","0","5","0","0","164","328","492","47.9 %","39.6 %","12.5 %","13.9 %","63.9 %","22.2 %","6352"
"Josh Hamilton","Rangers","27","127","231","231","59","52","6","1","0","0","26","0","0","8","0","0","231","0","0","0","11","0","0","232","521","753","55.8 %","32.5 %","11.7 %","10.0 %","67.1 %","22.9 %","1875"
"Ramon Vazquez","Rangers","31","66","107","107","28","26","2","0","0","0","8","0","0","4","0","0","107","0","0","0","4","0","0","168","278","446","49.5 %","37.4 %","13.1 %","10.3 %","75.7 %","14.0 %","1058"
"Tim Lincecum","Giants","24","16","26","26","7","7","0","0","0","0","2","0","0","1","0","0","26","0","0","0","0","0","0","23","53","76","23.1 %","50.0 %","26.9 %","15.4 %","73.1 %","11.5 %","5705"
"Nick Evans","Mets","22","24","38","38","9","6","3","0","0","0","3","0","0","1","0","0","38","0","0","0","3","0","0","50","103","153","60.5 %","29.0 %","10.5 %","21.1 %","60.5 %","18.4 %","7595"
"Michael Bourn","Astros","25","97","177","177","46","43","2","1","0","0","10","0","0","3","0","0","177","0","0","0","19","0","0","217","427","644","44.6 %","42.4 %","13.0 %","14.1 %","72.3 %","13.6 %","6387"
"Aaron Miles","Cardinals","31","92","180","180","47","44","3","0","0","0","6","0","0","13","0","0","180","0","0","0","11","0","0","156","395","551","45.6 %","34.4 %","20.0 %","12.8 %","76.7 %","10.6 %","1844"
"Jay Payton","Orioles","35","74","127","127","34","34","0","0","0","0","6","0","0","7","0","0","127","0","0","0","17","0","0","124","266","390","49.6 %","35.4 %","15.0 %","15.0 %","67.7 %","17.3 %","890"
"Magglio Ordonez","Tigers","34","124","214","214","56","53","3","0","0","0","24","0","0","26","0","0","214","0","0","0","11","0","0","218","456","674","54.2 %","31.3 %","14.5 %","11.7 %","70.1 %","18.2 %","248"
"Ramon Santiago","Tigers","28","31","45","45","12","12","0","0","0","0","2","0","0","1","0","0","45","0","0","0","1","0","0","54","119","173","62.2 %","31.1 %","6.7 %","6.7 %","82.2 %","11.1 %","1417"
"Brandon Backe","Astros","30","12","15","15","4","4","0","0","0","0","0","0","0","0","0","0","15","0","0","0","1","0","0","20","34","54","60.0 %","40.0 %","0.0 %","20.0 %","53.3 %","26.7 %","1529"
"Yadier Molina","Cardinals","25","104","193","193","51","50","1","0","0","0","18","0","0","21","0","0","193","0","0","0","7","0","0","176","459","635","44.0 %","36.8 %","19.2 %","14.0 %","66.3 %","19.7 %","7007"
"Khalil Greene","Padres","28","65","94","94","23","18","5","0","0","0","5","0","0","7","0","0","94","0","0","0","6","0","0","102","227","329","74.5 %","17.0 %","8.5 %","13.8 %","59.6 %","26.6 %","1826"
"Edwin Encarnacion","Reds","25","95","141","141","35","29","6","0","0","0","9","0","0","13","0","0","141","0","0","0","12","0","0","153","319","472","68.1 %","25.5 %","6.4 %","14.9 %","66.0 %","19.2 %","2151"
"Matt Stairs","- - -","40","74","107","107","28","27","1","0","0","0","8","0","0","10","0","0","107","0","0","0","5","0","0","143","261","404","53.3 %","31.8 %","15.0 %","15.0 %","68.2 %","16.8 %","1384"
"Yuniesky Betancourt","Mariners","26","114","208","208","54","51","3","0","0","0","15","0","0","23","0","0","208","0","0","0","12","0","0","187","415","602","51.9 %","31.7 %","16.4 %","11.1 %","73.1 %","15.9 %","8585"
"David Eckstein","- - -","33","77","148","148","36","28","8","0","0","0","12","0","0","7","0","0","148","0","0","0","8","0","0","153","401","554","35.1 %","35.8 %","29.1 %","14.9 %","62.8 %","22.3 %","10"
"Ryan Theriot","Cubs","28","134","291","291","74","67","7","0","0","0","20","0","0","19","0","0","291","0","0","0","11","0","0","319","657","976","32.0 %","41.2 %","26.8 %","11.0 %","72.5 %","16.5 %","3811"
"Kevin Youkilis","Red Sox","29","95","148","148","37","32","5","0","0","0","17","0","0","11","0","0","148","0","0","0","15","0","0","176","380","556","67.6 %","27.7 %","4.7 %","8.1 %","68.2 %","23.7 %","1935"
"Ryan Raburn","Tigers","27","41","60","60","15","13","2","0","0","0","3","0","0","2","0","0","60","0","0","0","6","0","0","75","144","219","73.3 %","21.7 %","5.0 %","8.3 %","70.0 %","21.7 %","2218"
"Marlon Byrd","Rangers","30","86","158","158","40","36","4","0","0","0","5","0","0","10","0","0","158","0","0","0","10","0","0","142","341","483","48.7 %","33.5 %","17.7 %","13.3 %","60.1 %","26.6 %","950"
"Edgar Gonzalez","Padres","30","69","117","117","30","28","2","0","0","0","9","0","0","11","0","0","117","0","0","0","5","0","0","135","269","404","50.4 %","37.6 %","12.0 %","8.6 %","60.7 %","30.8 %","2963"
"Matt Joyce","Tigers","23","48","63","63","15","12","2","1","0","0","6","0","0","3","0","0","63","0","0","0","3","0","0","69","144","213","65.1 %","28.6 %","6.4 %","7.9 %","68.3 %","23.8 %","3353"
"Ryan Hanigan","Reds","27","20","38","38","10","10","0","0","0","0","3","0","0","2","0","0","38","0","0","0","3","0","0","50","86","136","50.0 %","26.3 %","23.7 %","13.2 %","76.3 %","10.5 %","4952"
"Wily Mo Pena","Nationals","26","47","80","80","21","21","0","0","0","0","2","0","0","5","0","0","80","0","0","0","6","0","0","80","166","246","52.5 %","31.3 %","16.3 %","15.0 %","62.5 %","22.5 %","344"
"Ronny Cedeno","Cubs","25","52","90","90","22","18","4","0","0","0","3","0","0","6","0","0","90","0","0","0","8","0","0","78","230","308","36.7 %","42.2 %","21.1 %","21.1 %","54.4 %","24.4 %","2179"
"Michael Young","Rangers","31","132","253","253","65","62","3","0","0","0","28","0","0","17","0","0","253","0","0","0","9","0","0","282","554","836","40.7 %","39.5 %","19.8 %","7.1 %","68.8 %","24.1 %","1286"
"Fernando Tatis","Mets","33","57","91","91","23","21","2","0","0","0","5","0","0","7","0","0","91","0","0","0","11","0","0","94","210","304","56.0 %","37.4 %","6.6 %","14.3 %","70.3 %","15.4 %","798"
"Humberto Quintero","Astros","28","40","78","78","20","19","1","0","0","0","7","0","0","5","0","0","78","0","0","0","5","0","0","46","171","217","53.9 %","28.2 %","18.0 %","18.0 %","65.4 %","16.7 %","1824"
"Ty Wigginton","Astros","30","86","143","143","37","36","1","0","0","0","8","0","0","9","0","0","143","0","0","0","9","0","0","132","304","436","56.6 %","32.2 %","11.2 %","18.2 %","64.3 %","17.5 %","1491"
"Brendan Ryan","Cardinals","26","55","86","86","22","21","1","0","0","0","4","0","0","4","0","0","86","0","0","0","11","0","0","88","196","284","40.7 %","47.7 %","11.6 %","19.8 %","55.8 %","24.4 %","6073"
"Jeremy Reed","Mariners","27","74","126","126","32","30","2","0","0","0","13","0","0","5","0","0","126","0","0","0","7","0","0","117","260","377","32.5 %","50.0 %","17.5 %","18.3 %","64.3 %","17.5 %","4730"
